n=10,	 e=49.1818829
4.548531051275015358e+01 -3.373581453725226886e+00
n=200,	 e=46.89628376
4.714555040789290530e+01 2.650793713105031868e-01
3.803163037407122005e+01 2.674283520635145095e+01
3.503873746865645700e+01 2.940219525064482653e+01
-1.960218965043046779e+01 4.167765789615189220e+01
-2.297979393535823434e+01 3.953378872850879588e+01
-3.659135292442779530e+01 -2.912937356535994837e+01
-3.357568131504228859e+01 -3.175421103792486477e+01
4.548105904995951931e+01 -3.371230128316000219e+00
n=210,	 e=46.8943007
4.714287306390273358e+01 2.665104504526255580e-01
3.803651807710684096e+01 2.674684376223796534e+01
3.504352096806572803e+01 2.940607865139708466e+01
-1.959931619881728437e+01 4.167310321693968689e+01
-2.297737488238323422e+01 3.952998332004870008e+01
-3.659601699849299905e+01 -2.913169860006870948e+01
-3.357900844447569000e+01 -3.175499890100310907e+01
4.547676389042701572e+01 -3.369080178642415824e+00
n=220,	 e=46.89235909
4.713993311908578931e+01 2.678827735063976645e-01
3.804130815273870070e+01 2.675085322737972859e+01
3.504828092093499237e+01 2.941004770609372443e+01
-1.959642623556120355e+01 4.166879399268268713e+01
-2.297484805681418507e+01 3.952627302667276865e+01
-3.660039957653384590e+01 -2.913397651298975433e+01
-3.358232033470719102e+01 -3.175604437953458969e+01
4.547243148620184883e+01 -3.367088112455737914e+00
n=230,	 e=46.89044772
4.713678638030875589e+01 2.692081261024242833e-01
3.804601711483511650e+01 2.675486042073517723e+01
3.505301819993756141e+01 2.941408109408745375e+01
-1.959352417329284179e+01 4.166468735680198421e+01
-2.297223273767959384e+01 3.952263960757196060e+01
-3.660455420401741833e+01 -2.913621618383569256e+01
-3.358561941294971120e+01 -3.175729832626131000e+01
4.546806830821802947e+01 -3.365220373852666036e+00
n=240,	 e=46.88855928
4.713347684978399599e+01 2.704957984917627511e-01
3.805065831238662355e+01 2.675886301830234260e+01
3.505773392993825865e+01 2.941816237794801125e+01
-1.959061358269621422e+01 4.166074779452743115e+01
-2.296954533343947347e+01 3.951906876621644926e+01
-3.660852384621168198e+01 -2.913842452431648411e+01
-3.358890730219512477e+01 -3.175872055839497321e+01
4.546368044780246720e+01 -3.363450951429324931e+00
n=250,	 e=46.88668903
4.713003932364832593e+01 2.717531356989127955e-01
3.805524254217606739e+01 2.676285931816403973e+01
3.506242931101427729e+01 2.942227882271741990e+01
-1.958769735189022043e+01 4.165694600254582980e+01
-2.296679967950344192e+01 3.951554926230474507e+01
-3.661234300635992156e+01 -2.914060693375152056e+01
-3.359218508216889632e+01 -3.176027829286083559e+01
4.545927341846374503e+01 -3.361759593479624719e+00
n=260,	 e=46.88483384
4.712650138934305488e+01 2.729859600702128075e-01
3.805977854018960471e+01 2.676684807119217879e+01
3.506710551542683874e+01 2.942642051786674884e+01
-1.958477781578152843e+01 4.165325788420148712e+01
-2.296400735530295734e+01 3.951207223225036103e+01
-3.661603941221076752e+01 -2.914276764475150827e+01
-3.359545346683005107e+01 -3.176194483087207132e+01
4.545485208056037862e+01 -3.360130468622203992e+00
n=270,	 e=46.88299167
4.712288496893874168e+01 2.741988975490244895e-01
3.806427337697795821e+01 2.677082835890227130e+01
3.507176363188870738e+01 2.943057971998191036e+01
-1.958185686102701339e+01 4.164966367972618144e+01
-2.296117799409399041e+01 3.950863066722706662e+01
-3.661963536095302629e+01 -2.914490998643547215e+01
-3.359871292497017237e+01 -3.176369846064004676e+01
4.545042063865013660e+01 -3.358551154977004849e+00
n=280,	 e=46.88116118
4.711920751733619994e+01 2.753956308950450405e-01
3.806873277645278364e+01 2.677479950513190232e+01
3.507640463949828558e+01 2.943475035744787149e+01
-1.957893601122037097e+01 4.164614722331806007e+01
-2.295831957074672758e+01 3.950521901071002162e+01
-3.662314879324507899e+01 -2.914703658565930056e+01
-3.360196376198479129e+01 -3.176552154752363677e+01
4.544598267934065206e+01 -3.357011872989438928e+00
n=290,	 e=46.87934148
4.711548295666892017e+01 2.765790970990139597e-01
3.807316137332589534e+01 2.677876101203113279e+01
3.508102939975915291e+01 2.943892765483160545e+01
-1.957601649599772742e+01 4.164269531504637456e+01
-2.295543866043890446e+01 3.950183284693049757e+01
-3.662659415202870150e+01 -2.914914952144190607e+01
-3.360520617517492781e+01 -3.176739978323282187e+01
4.544154122932619799e+01 -3.355504899943173136e+00
n=300,	 e=46.87753195
4.711172240792938481e+01 2.777516419364162159e-01
3.807756292121799646e+01 2.678271251352941107e+01
3.508563865914761237e+01 2.944310784630599542e+01
-1.957309930706571066e+01 4.163929719406113605e+01
-2.295254066592147879e+01 3.949846865883269231e+01
-3.662998307003849163e+01 -2.915125044398042320e+01
-3.360844029102216268e+01 -3.176932156860330636e+01
4.543709882120703725e+01 -3.354024120763183348e+00
n=310,	 e=46.87573221
4.710793476590081497e+01 2.789151413843143912e-01
3.808194046096493679e+01 2.678665374135990618e+01
3.509023305741147425e+01 2.944728795574289748e+01
-1.957018524362040779e+01 4.163594409963935306e+01
-2.294963001384691736e+01 3.949512363930881520e+01
-3.663332492077695690e+01 -2.915334066671132263e+01
-3.361166619020364976e+01 -3.177127750776967119e+01
4.543265755964379338e+01 -3.352564681641092115e+00
n=320,	 e=46.87394196
4.710412715246389581e+01 2.800710973552583694e-01
3.808629645681738651e+01 2.679058450020259130e+01
3.509481313856286278e+01 2.945146562705471993e+01
-1.956727494914104426e+01 4.163262890730508303e+01
-2.294671032225868501e+01 3.949179554350602928e+01
-3.663662726045291151e+01 -2.915542123780806349e+01
-3.361488392427779104e+01 -3.177325999466538420e+01
4.542821918377365620e+01 -3.351122721642216362e+00
n=330,	 e=46.87216102
4.710030527506025777e+01 2.812207133882055343e-01
3.809063290665347523e+01 2.679450464938599197e+01
3.509937936273468750e+01 2.945563899264987029e+01
-1.956436894116669833e+01 4.162934582845708320e+01
-2.294378454205000040e+01 3.948848257286978480e+01
-3.663989618277180682e+01 -2.915749299591642085e+01
-3.361809352674170270e+01 -3.177526287569085994e+01
4.542378512378059696e+01 -3.349695163839043310e+00
n=340,	 e=46.87038922
4.709647371089074142e+01 2.823649546471046490e-01
3.809495143117108995e+01 2.679841408937941338e+01
3.510393211777670075e+01 2.945980657096716371e+01
-1.956146763542100331e+01 4.162609016330457479e+01
-2.294085507554489212e+01 3.948518328383836717e+01
-3.664313660396177852e+01 -2.915955661375836172e+01
-3.362129502026631656e+01 -3.177728117499632177e+01
4.541935655087103640e+01 -3.348279552084997945e+00
n=350,	 e=46.86862647
4.709263613277988014e+01 2.835045956075504803e-01
3.809925334606516145e+01 2.680231275175972172e+01
3.510847173004437849e+01 2.946396718630954936e+01
-1.955857136532329577e+01 4.162285809822862603e+01
-2.293792387526683640e+01 3.948189651574554659e+01
-3.664635249190840227e+01 -2.916161263234645418e+01
-3.362448842140763361e+01 -3.177931087105341490e+01
4.541493442054447627e+01 -3.346873922955457381e+00
n=360,	 e=46.86687267
4.708879548902208256e+01 2.846402580097134871e-01
3.810353972043072446e+01 2.680620059172861858e+01
3.511299847409392072e+01 2.946811990592306429e+01
-1.955568039776301958e+01 4.161964653998482078e+01
-2.293499252579328029e+01 3.947862133373735105e+01
-3.664954705044780781e+01 -2.916366148792835844e+01
-3.362767374358816141e+01 -3.178134871518117066e+01
4.541051950958541994e+01 -3.345476704985685501e+00
n=370,	 e=46.86512774
4.708495414687147473e+01 2.857724411533951736e-01
3.810781142400974630e+01 2.681007758252209072e+01
3.511751258115511831e+01 2.947226399040272682e+01
-1.955279494587777123e+01 4.161645298032888007e+01
-2.293206231130267625e+01 3.947535698348029598e+01
-3.665272286768394849e+01 -2.916570353326509490e+01
-3.363085099895143060e+01 -3.178339208425653695e+01
4.540611244733187135e+01 -3.344086639082941126e+00
n=380,	 e=46.86339164
4.708111400719294437e+01 2.869015460724683164e-01
3.811206916540589162e+01 2.681394371116669362e+01
3.512201424645633807e+01 2.947639885450184138e+01
-1.954991517935972212e+01 4.161327538567612550e+01
-2.292913427114283209e+01 3.947210285514397299e+01
-3.665588203539104484e+01 -2.916773905445207760e+01
-3.363402019949211308e+01 -3.178543886129026319e+01
4.540171374189613829e+01 -3.342702715536153946e+00
n=390,	 e=46.86166429
4.707727659619285276e+01 2.880278949024955848e-01
3.811631352298602593e+01 2.681779897530342538e+01
3.512650363544461385e+01 2.948052403607737304e+01
-1.954704123280840378e+01 4.161011210727715337e+01
-2.292620924539481919e+01 3.946885845469938658e+01
-3.665902624516778019e+01 -2.916976828430183133e+01
-3.363718135767135209e+01 -3.178748733867798038e+01
4.539732380199838957e+01 -3.341324124008282048e+00
n=400,	 e=46.85994564
4.707344313891011467e+01 2.891517463780218788e-01
3.812054496988563557e+01 2.682164338075376264e+01
3.513098088902945193e+01 2.948463917142914070e+01
-1.954417321247375838e+01 4.160696180821276613e+01
-2.292328791215657091e+01 3.946562338101958289e+01
-3.666215686592909151e+01 -2.917179141295346056e+01
-3.364033448675462523e+01 -3.178953613980566573e+01
4.539294295508123156e+01 -3.339950213762971742e+00
n=410,	 e=46.85823565
4.706961461815962622e+01 2.902733082521508079e-01
3.812476389418610978e+01 2.682547693965555169e+01
3.513544612797327460e+01 2.948874397565970540e+01
-1.954131120169783031e+01 4.160382340408177271e+01
-2.292037081798608611e+01 3.946239730758175313e+01
-3.666527500630887459e+01 -2.917380859634445045e+01
-3.364347960094461598e+01 -3.179158415564969076e+01
4.538857146223075034e+01 -3.338580461970798829e+00
n=420,	 e=46.85653427
4.706579182182634469e+01 2.913927472853544698e-01
3.812897061526752651e+01 2.682929966904938368e+01
3.513989945652655678e+01 2.949283822701649527e+01
-1.953845526532972343e+01 4.160069601489653479e+01
-2.291745840271322621e+01 3.945917996780305259e+01
-3.666838156501330559e+01 -2.917581996296330971e+01
-3.364661671539933252e+01 -3.179363049342660830e+01
4.538420953046179562e+01 -3.337214448402933797e+00
n=430,	 e=46.85484144
4.706197538088074594e+01 2.925101972426319419e-01
3.813316539697536456e+01 2.683311158977192434e+01
3.514434096543946140e+01 2.949692175439016140e+01
-1.953560545327653841e+01 4.159757892607807861e+01
-2.291455101963156338e+01 3.945597114331842192e+01
-3.667147727137471236e+01 -2.917782561925182705e+01
-3.364974584617384323e+01 -3.179567443509070657e+01
4.537985732279809525e+01 -3.335851835201634863e+00
n=440,	 e=46.85315713
4.705816579991262216e+01 2.936257653349344521e-01
3.813734845830777687e+01 2.683691272561249974e+01
3.514877073444980482e+01 2.950099442730196486e+01
-1.953276180337538648e+01 4.159447155683516684e+01
-2.291164895192612860e+01 3.945277065455239551e+01
-3.667456271806958057e+01 -2.917982565392481575e+01
-3.365286701015810422e+01 -3.179771540377507577e+01
4.537551496650602445e+01 -3.334492350684136852e+00
n=450,	 e=46.85148129
4.705436348171443939e+01 2.947395373976008370e-01
3.814151998202559213e+01 2.684070310265229153e+01
3.515318883430774832e+01 2.950505614790235498e+01
-1.952992434372610120e+01 4.159137343457552305e+01
-2.290875242601171990e+01 3.944957835316461114e+01
-3.667763838750562400e+01 -2.918182014143472003e+01
-3.365598022495829866e+01 -3.179975293664105962e+01
4.537118255981705062e+01 -3.333135776370272474e+00
n=460,	 e=46.84981386
4.705056874704046521e+01 2.958515820505852600e-01
3.814568012159609367e+01 2.684448274874457496e+01
3.515759532844344193e+01 2.950910684454197863e+01
-1.952709309456280806e+01 4.158828417417930012e+01
-2.290586162234984968e+01 3.944639411598461720e+01
-3.668070467310182892e+01 -2.918380914474273169e+01
-3.365908550881228223e+01 -3.180178666295588030e+01
4.536686017741987342e+01 -3.331781936560231472e+00
n=470,	 e=46.84815482
4.704678185053997908e+01 2.969619540507978384e-01
3.814982900682407063e+01 2.684825169312463089e+01
3.516199027433446389e+01 2.951314646662308760e+01
-1.952426806976595941e+01 4.158520346123915346e+01
-2.290297668422003952e+01 3.944321784011552268e+01
-3.668376189645445606e+01 -2.918579271756232885e+01
-3.366218288048371221e+01 -3.180381628637347902e+01
4.536254787491588303e+01 -3.330430689983551851e+00
n=480,	 e=46.84650412
4.704300299356338400e+01 2.980706969957197527e-01
3.815396674839183078e+01 2.685200996608040924e+01
3.516637372460218813e+01 2.951717498046666677e+01
-1.952144927808944175e+01 4.158213103849704595e+01
-2.290009772483377404e+01 3.944004943901535398e+01
-3.668681032119759777e+01 -2.918777090613527747e+01
-3.366527235918211147e+01 -3.180584157060748751e+01
4.535824569244790183e+01 -3.329081923080938310e+00
n=490,	 e=46.8448617
4.703923233450380081e+01 2.991778454887822347e-01
3.815809344152453519e+01 2.685575759871911572e+01
3.517074572792021314e+01 2.952119236596968577e+01
-1.951863672415213813e+01 4.157906669487275764e+01
-2.289722483308741019e+01 3.943688883933016598e+01
-3.668985016416367273e+01 -2.918974375068682292e+01
-3.366835396448257711e+01 -3.180786232786501344e+01
4.535395365765355535e+01 -3.327735544600584738e+00
n=500,	 e=46.84322753
4.703546999710864185e+01 3.002834268947623952e-01
3.816220916894356918e+01 2.685949462276150967e+01
3.517510632974444462e+01 2.952519861395619571e+01
-1.951583040923302548e+01 4.157601025660768101e+01
-2.289435807823044300e+01 3.943373597834816735e+01
-3.669288160440838453e+01 -2.919171128657570335e+01
-3.367142771625046294e+01 -3.180987840950513501e+01
4.534967178805163002e+01 -3.326391481256402827e+00
n=510,	 e=46.84160157
4.703171607720312153e+01 3.013874627452367561e-01
3.816631400326249235e+01 2.686322107039055851e+01
3.517945557291101721e+01 2.952919372400662112e+01
-1.951303033191741321e+01 4.157296158009118159e+01
-2.289149751363244789e+01 3.943059080195797605e+01
-3.669590479048348186e+01 -2.919367354523064506e+01
-3.367449363458382550e+01 -3.181188969849720038e+01
4.534540009298576280e+01 -3.325049674240678321e+00
n=520,	 e=46.83998377
4.702797064808043359e+01 3.024899698857524966e-01
3.817040800891935959e+01 2.686693697413384285e+01
3.518379349811200285e+01 2.953317770274215448e+01
-1.951023648862132376e+01 4.156992054607606946e+01
-2.288864317983557228e+01 3.942745326298133079e+01
-3.669891984631578907e+01 -2.919563055489891923e+01
-3.367755173977683114e+01 -3.181389610330483109e+01
4.534113857519722757e+01 -3.323710076393979307e+00
n=530,	 e=46.83837409
4.702423376488473394e+01 3.035909613817694419e-01
3.817449124372392788e+01 2.687064236676408058e+01
3.518812014429189361e+01 2.953715056242534232e+01
-1.950744887400644956e+01 4.156688705499718850e+01
-2.288579510701550035e+01 3.942432331984650773e+01
-3.670192687593657865e+01 -2.919758234125989560e+01
-3.368060205225687298e+01 -3.181589755299063782e+01
4.533688723209005644e+01 -3.322372649945985579e+00
n=540,	 e=46.83677249
4.702050546811269527e+01 3.046904472597561364e-01
3.817856376012704089e+01 2.687433728122061183e+01
3.519243554895846415e+01 2.954111231983920405e+01
-1.950466748132334516e+01 4.156386102319914500e+01
-2.288295331698376245e+01 3.942120093551859838e+01
-3.670492596731352819e+01 -2.919952892790359300e+01
-3.368364459256005716e+01 -3.181789399322616774e+01
4.533264605677091907e+01 -3.321037364692946525e+00
n=550,	 e=46.83517892
4.701678578645496742e+01 3.057884351104406262e-01
3.818262560622711277e+01 2.687802175055397669e+01
3.519673974844673836e+01 2.954506299538306635e+01
-1.950189230268889418e+01 4.156084237986889462e+01
-2.288011782479320644e+01 3.941808607662838426e+01
-3.670791719542630460e+01 -2.920147033672893855e+01
-3.368667938130029427e+01 -3.181988538308344872e+01
4.532841503888649726e+01 -3.319704196524370765e+00
n=560,	 e=46.83359335
4.701307473908803303e+01 3.068849305581239362e-01
3.818667682660146312e+01 2.688169580787546664e+01
3.520103277811616493e+01 2.954900261235207282e+01
-1.949912332930338010e+01 4.155783106457477771e+01
-2.287728864004894902e+01 3.941497871277387333e+01
-3.671090062477513527e+01 -2.920340658825889335e+01
-3.368970643914194341e+01 -3.182187169244257419e+01
4.532419416529068457e+01 -3.318373126228603809e+00
n=570,	 e=46.83201573
4.700937233751735533e+01 3.079799376543207456e-01
3.819071746295255565e+01 2.688535948631946582e+01
3.520531467252398983e+01 2.955293119633997279e+01
-1.949636055163060888e+01 4.155482702528836825e+01
-2.287446576795429465e+01 3.941187881595506326e+01
-3.671387631137601204e+01 -2.920533770189944534e+01
-3.369272578678382501e+01 -3.182385289990661548e+01
4.531998342059205953e+01 -3.317044138546385135e+00
n=580,	 e=46.83044602
4.700567858706774160e+01 3.090734591872007497e-01
3.819474755465547133e+01 2.688901281900685802e+01
3.520958546555990409e+01 2.955684877477158423e+01
-1.949360395954499126e+01 4.155183021675413357e+01
-2.287164921016018937e+01 3.940878636012736536e+01
-3.671684430439032099e+01 -2.920726369614211393e+01
-3.369573744493577294e+01 -3.182582899110235886e+01
4.531578278759868539e+01 -3.315717221401685677e+00
n=590,	 e=46.82888418
4.700199348808451560e+01 3.101654969352524160e-01
3.819876713918103661e+01 2.689265583903436863e+01
3.521384519055759910e+01 2.956075537652549556e+01
-1.949085354244629542e+01 4.154884059920477313e+01
-2.286883896545622363e+01 3.940570132082146415e+01
-3.671980464743081995e+01 -2.920918458873448031e+01
-3.369874143430762103e+01 -3.182779995732778744e+01
4.531159224768226323e+01 -3.314392365271811691e+00
n=600,	 e=46.82733017
4.699831703690802698e+01 3.112560518704982071e-01
3.820277625245073949e+01 2.689628857944116902e+01
3.521809388037399202e+01 2.956465103162675589e+01
-1.948810928935414921e+01 4.154585813731316790e+01
-2.286603503032130291e+01 3.940262367485732398e+01
-3.672275737962780795e+01 -2.921110039681021675e+01
-3.370173777560138717e+01 -3.182976579443226584e+01
4.530741178105133571e+01 -3.313069562683629954e+00
n=610,	 e=46.82578395
4.699464922664885336e+01 3.123451243212088668e-01
3.820677492910780160e+01 2.689991107320816610e+01
3.522233156747058302e+01 2.956853577099036912e+01
-1.948537118898726561e+01 4.154288279933866335e+01
-2.286323739938017141e+01 3.939955340009798590e+01
-3.672570253647289462e+01 -2.921301113700383922e+01
-3.370472648949279915e+01 -3.183172650195074382e+01
4.530324136699997695e+01 -3.311748807821703444e+00
n=620,	 e=46.82424547
4.699099004782409139e+01 3.134327141026432839e-01
3.821076320275307836e+01 2.690352335322887001e+01
3.522655828396781175e+01 2.957240962623655278e+01
-1.948263922981993090e+01 4.153991455643961928e+01
-2.286044606575690707e+01 3.939649047526482661e+01
-3.672864015051604270e+01 -2.921491682553170932e+01
-3.370770759663591321e+01 -3.183368208236798935e+01
4.529908098408507300e+01 -3.310430096197178429e+00
n=630,	 e=46.82271471
4.698733948886610534e+01 3.145188206268273445e-01
3.821474110613051067e+01 2.690712545231649955e+01
3.523077406169088732e+01 2.957627262951985259e+01
-1.947991340013529538e+01 4.153695338213659483e+01
-2.285766102136553357e+01 3.939343487977448888e+01
-3.673157025191126479e+01 -2.921681747826806230e+01
-3.371068111764748210e+01 -3.183563254055193070e+01
4.529493061028690448e+01 -3.309113424378844037e+00
n=640,	 e=46.82119161
4.698369753652789171e+01 3.156034429849768896e-01
3.821870867126070692e+01 2.691071740318479755e+01
3.523497893220602606e+01 2.958012481339769195e+01
-1.947719368806161100e+01 4.153399925185298258e+01
-2.285488225715835497e+01 3.939038659361062855e+01
-3.673449286887847620e+01 -2.921871311079438982e+01
-3.371364707310269182e+01 -3.183757788327617178e+01
4.529079022312816249e+01 -3.307798789788495952e+00
n=650,	 e=46.81967614
4.698006417623160047e+01 3.166865800181967172e-01
3.822266592957736719e+01 2.691429923844874139e+01
3.523917292685704439e+01 2.958396621074190946e+01
-1.947448008161486399e+01 4.153105214256115829e+01
-2.285210976330039401e+01 3.938734559723509676e+01
-3.673740802805201611e+01 -2.922060373846161241e+01
-3.371660548353622744e+01 -3.183951811884695715e+01
4.528665979977626677e+01 -3.306486190526142899e+00
n=660,	 e=46.81816826
4.697643939231154064e+01 3.177682303707712874e-01
3.822661291201112732e+01 2.691787099061814814e+01
3.524335607678489879e+01 2.958779685463430908e+01
-1.947177256871156459e+01 4.152811203248725036e+01
-2.284934352933814594e+01 3.938431187149699042e+01
