n=10,	 e=47.01003307
-3.830519286370498833e+01 2.434927148795125618e+01
-1.666229500296739729e+01 -4.222016991976857980e+01
-1.287178981339028994e+01 -4.349465537485631472e+01
4.464998512931826014e+01 -3.604816409054209636e+00
n=130,	 e=45.55461262
4.589673118587406719e+01 1.994591947031637280e-01
3.723887179953213433e+01 2.682938957488074649e+01
3.399415349593556357e+01 2.917070522108551955e+01
-3.598818668350872940e+01 2.760550109353880188e+01
-3.830814992507650629e+01 2.434820706272098789e+01
-1.666531265516449878e+01 -4.222104797916152563e+01
-1.287337857525653462e+01 -4.349125653742643038e+01
4.464925076941424464e+01 -3.602349379882678448e+00
n=140,	 e=45.55408326
4.589928414645840604e+01 2.003318733109407390e-01
3.724144985106481442e+01 2.683018507871564040e+01
3.399488757634382807e+01 2.916897710652988707e+01
-3.598755915771270963e+01 2.760249111275009781e+01
-3.831052860902384793e+01 2.434734839573955867e+01
-1.666774151068618437e+01 -4.222175232794555200e+01
-1.287464112234101421e+01 -4.348845301327859403e+01
4.464882823766499342e+01 -3.600519975359339320e+00
n=150,	 e=45.55375312
4.590124366888617402e+01 2.009981223316936461e-01
3.724342652990185343e+01 2.683079855808605529e+01
3.399550699031148326e+01 2.916773855513155667e+01
-3.598701968422453490e+01 2.760004155220991251e+01
-3.831243973995088936e+01 2.434665689806799094e+01
-1.666969389821818481e+01 -4.222231692818581905e+01
-1.287564531765032072e+01 -4.348615454201915753e+01
4.464860086273160533e+01 -3.599153965149499257e+00
n=160,	 e=45.55354595
4.590275545188831785e+01 2.015096219324127580e-01
3.724495006992815149e+01 2.683127389549104791e+01
3.399602380160575876e+01 2.916684467836410732e+01
-3.598656325912088505e+01 2.759805470114579506e+01
-3.831397368672486436e+01 2.434610080772195317e+01
-1.667126158711066353e+01 -4.222276923423969208e+01
-1.287644457522599950e+01 -4.348427915186089621e+01
4.464849319657053428e+01 -3.598127068073677215e+00
n=170,	 e=45.55341537
4.590392716500816306e+01 2.019043038430329007e-01
3.724612986167376505e+01 2.683164372925750385e+01
3.399645133353391202e+01 2.916619489589520953e+01
-3.598618163410264970e+01 2.759644750464475393e+01
-3.831520386812154300e+01 2.434565412917571336e+01
-1.667251924625904280e+01 -4.222313139648790070e+01
-1.287708106629456140e+01 -4.348275481683639754e+01
4.464845686639191769e+01 -3.597350099002191826e+00
n=180,	 e=45.55333278
4.590483900867796052e+01 2.022102296372410291e-01
3.724704727407588223e+01 2.683193252685844854e+01
3.399680266960568531e+01 2.916571907483194792e+01
-3.598586540348080121e+01 2.759515028145935034e+01
-3.831618975462848198e+01 2.434529568113504183e+01
-1.667352743197670861e+01 -4.222342125646918021e+01
-1.287758816126466499e+01 -4.348151964704090489e+01
4.464846121083856900e+01 -3.596758639914614086e+00
n=190,	 e=45.55328044
4.590555116847796313e+01 2.024483167023260755e-01
3.724776328661090474e+01 2.683215876379874132e+01
3.399708988282003475e+01 2.916536806859667053e+01
-3.598560518063550262e+01 2.759410514207986509e+01
-3.831697940161052429e+01 2.434500826635222381e+01
-1.667433512501555981e+01 -4.222365316508195576e+01
-1.287799231154235358e+01 -4.348052130103621238e+01
4.464848709276208893e+01 -3.596305840912050300e+00
n=200,	 e=45.5532472
4.590610912471959892e+01 2.026342696456803483e-01
3.724832391953914623e+01 2.683233648392251425e+01
3.399732369761305506e+01 2.916510724714938618e+01
-3.598539221849719638e+01 2.759326435569357372e+01
-3.831761156331405971e+01 2.434477796231576008e+01
-1.667498185754762119e+01 -4.222383865210993292e+01
-1.287831451173385844e+01 -4.347971602989321838e+01
4.464852282110226867e+01 -3.595957386220811181e+00
n=210,	 e=45.55322607
4.590654746716396772e+01 2.027799595385409714e-01
3.724876413036096778e+01 2.683247642719477355e+01
3.399751340187360427e+01 2.916491206269518699e+01
-3.598521869564486053e+01 2.759258880006080616e+01
-3.831811744208788184e+01 2.434459352397240650e+01
-1.667549947916323561e+01 -4.222398697179279736e+01
-1.287857144262570941e+01 -4.347906759171141999e+01
4.464856147201911796e+01 -3.595687959451556281e+00
n=220,	 e=45.55321263
4.590689265868669366e+01 2.028944165800741495e-01
3.724911063285493640e+01 2.683258685208356198e+01
3.399766689675590214e+01 2.916476500214620415e+01
-3.598507780641632792e+01 2.759204655952246910e+01
-3.831852212610566255e+01 2.434444588617317606e+01
-1.667591361232832980e+01 -4.222410554589934861e+01
-1.287877636854869579e+01 -4.347854617065568306e+01
4.464859913701564409e+01 -3.595478749434419363e+00
n=230,	 e=45.55320407
4.590716505387334934e+01 2.029845501336724201e-01
3.724938395316539186e+01 2.683267414027232789e+01
3.399779081610257947e+01 2.916465348592416973e+01
-3.598496374105003781e+01 2.759161169572061212e+01
-3.831884576488927507e+01 2.434432775257747039e+01
-1.667624484489930126e+01 -4.222420032253843658e+01
-1.287893984422613514e+01 -4.347812737104515435e+01
4.464863378385293657e+01 -3.595315680526349311e+00
n=240,	 e=45.55319862
4.590738038516257546e+01 2.030556750756970230e-01
3.724959994134071906e+01 2.683274324490936280e+01
3.399789067478859295e+01 2.916456841384430021e+01
-3.598487160867570367e+01 2.759126319257320503e+01
-3.831910452643117537e+01 2.434423325816766237e+01
-1.667650970272386246e+01 -4.222427606602877859e+01
-1.287907027292260054e+01 -4.347779131873128478e+01
4.464866452140595499e+01 -3.595188149286376422e+00
n=250,	 e=45.55319515
4.590755086541478391e+01 2.031118995226615931e-01
3.724977089109576411e+01 2.683279802539564329e+01
3.399797102252033199e+01 2.916450315459172060e+01
-3.598479733500184352e+01 2.759098406458847919e+01
-3.831931137385811326e+01 2.434415769354181691e+01
-1.667672143994504097e+01 -4.222433659067142742e+01
-1.287917434806150752e+01 -4.347752187975590488e+01
4.464869112979653920e+01 -3.595088116689410640e+00
n=260,	 e=45.55319294
4.590768601195805587e+01 2.031564125878951022e-01
3.724990637554900275e+01 2.683284149925482254e+01
3.399803559028735833e+01 2.916445284011913230e+01
-3.598473755332101121e+01 2.759076061189781726e+01
-3.831947669396089395e+01 2.434409728063442913e+01
-1.667689067925383029e+01 -4.222438494894163341e+01
-1.287925740318197754e+01 -4.347730599369196369e+01
4.464871376390026825e+01 -3.595009451327537242e+00
n=270,	 e=45.55319152
4.590779326682658024e+01 2.031916995178950358e-01
3.725001387537002984e+01 2.683287603287771717e+01
3.399808742310919740e+01 2.916441387040350008e+01
-3.598468949918924409e+01 2.759058180326307408e+01
-3.831960880468069774e+01 2.434404899078550955e+01
-1.667702592932950267e+01 -4.222442358282236796e+01
-1.287932368957062224e+01 -4.347713311271267145e+01
4.464873276946297409e+01 -3.594947450781679876e+00
n=280,	 e=45.55319063
4.590787846666885486e+01 2.032197036221747022e-01
3.725009925409925415e+01 2.683290348689473248e+01
3.399812899663788812e+01 2.916438356383024910e+01
-3.598465091407398120e+01 2.759043876859132283e+01
-3.831971436414082177e+01 2.434401039763052665e+01
-1.667713400219393804e+01 -4.222445444532525016e+01
-1.287937659679411340e+01 -4.347699473443949358e+01
4.464874857181731471e+01 -3.594898490271718039e+00
n=290,	 e=45.55319005
4.590794620099409684e+01 2.032419489893227682e-01
3.725016712003903763e+01 2.683292532758576598e+01
3.399816231736937766e+01 2.916435990886603946e+01
-3.598461996020866138e+01 2.759032438374341822e+01
-3.831979869981341835e+01 2.434397955834278093e+01
-1.667722034926423191e+01 -4.222447909802745869e+01
-1.287941882798083881e+01 -4.347688401607481268e+01
4.464876161090008821e+01 -3.594859762890944666e+00
n=300,	 e=45.55318969
4.590800008679203614e+01 2.032596340310202365e-01
3.725022110338738912e+01 2.683294271272762543e+01
3.399818900743471772e+01 2.916434138650870267e+01
-3.598459514707251117e+01 2.759023293234301022e+01
-3.831986607306023984e+01 2.434395491795243061e+01
-1.667728933159980897e+01 -4.222449878926376243e+01
-1.287945253924466371e+01 -4.347679545763842412e+01
4.464877230541387831e+01 -3.594829086121015926e+00
n=310,	 e=45.55318945
4.590804298017304319e+01 2.032737031992503940e-01
3.725026406959014480e+01 2.683295655804327495e+01
3.399821037550157143e+01 2.916432684243822138e+01
-3.598457526899707659e+01 2.759015983123952864e+01
-3.831991989156466616e+01 2.434393523238369994e+01
-1.667734443696399182e+01 -4.222451451678573164e+01
-1.287947945067170608e+01 -4.347672464322872798e+01
4.464878103499243167e+01 -3.594804756751914354e+00
n=320,	 e=45.55318931
4.590807714019619112e+01 2.032849022604840405e-01
3.725029828435954471e+01 2.683296758885509448e+01
3.399822747554036084e+01 2.916431539432678477e+01
-3.598455935284825102e+01 2.759010140829517965e+01
-3.831996287970493142e+01 2.434391950660000248e+01
-1.667738845401177628e+01 -4.222452707794630555e+01
-1.287950093467419421e+01 -4.347666803051698281e+01
4.464878813321708861e+01 -3.594785441334377829e+00
n=330,	 e=45.55318921
4.590810435625962072e+01 2.032938210760365239e-01
3.725032554185223432e+01 2.683297638037513977e+01
3.399824115519197676e+01 2.916430636410488120e+01
-3.598454661459470572e+01 2.759005472292352223e+01
-3.831999721516484669e+01 2.434390694496364915e+01
-1.667742361195979583e+01 -4.222453710986783904e+01
-1.287951808640631768e+01 -4.347662278007138781e+01
4.464879388691121420e+01 -3.594770092962200181e+00
n=340,	 e=45.55318915
4.590812604747598158e+01 2.033009268622179289e-01
3.725034726461704793e+01 2.683298338926070059e+01
3.399825209535921999e+01 2.916429922812240960e+01
-3.598453642348871995e+01 2.759001742144605984e+01
-3.832002463834423622e+01 2.434389691141703338e+01
-1.667745169250568438e+01 -4.222454512158527962e+01
-1.287953177985624720e+01 -4.347658661729187912e+01
4.464879853884772132e+01 -3.594757887687182851e+00
n=350,	 e=45.55318911
4.590814334047721701e+01 2.033065901549857279e-01
3.725036458178277599e+01 2.683298897836357000e+01
3.399826084247041535e+01 2.916429358020294416e+01
-3.598452827272573984e+01 2.758998762067620802e+01
-3.832004653997702803e+01 2.434388889756611718e+01
-1.667747411945131830e+01 -4.222455151976284071e+01
-1.287954271256911554e+01 -4.347655772101230554e+01
4.464880229211890850e+01 -3.594748175649426614e+00
n=360,	 e=45.55318909
4.590815713049033064e+01 2.033111051179667117e-01
3.725037839040358278e+01 2.683299343622769229e+01
3.399826783468174085e+01 2.916428910404660968e+01
-3.598452175550583831e+01 2.758996381436426404e+01
-3.832006403124654526e+01 2.434388249712824859e+01
-1.667749203046479067e+01 -4.222455662925568731e+01
-1.287955144131484175e+01 -4.347653463372974869e+01
4.464880531510031147e+01 -3.594740443354262460e+00
n=370,	 e=45.55318907
4.590816812940951053e+01 2.033147054881017934e-01
3.725038940372084539e+01 2.683299699244612313e+01
3.399827342309048106e+01 2.916428555248969445e+01
-3.598451654557585755e+01 2.758994479806852596e+01
-3.832007799990523722e+01 2.434387738545716218e+01
-1.667750633447236908e+01 -4.222456070955189489e+01
-1.287955841051659078e+01 -4.347651618942972362e+01
4.464880774641135730e+01 -3.594734284418851900e+00
n=380,	 e=45.55318906
4.590817690369896553e+01 2.033175771380415775e-01
3.725039818920312484e+01 2.683299982980740239e+01
3.399827788887402846e+01 2.916428273179419506e+01
-3.598451238146743947e+01 2.758992960890979518e+01
-3.832008915512591329e+01 2.434387330317349551e+01
-1.667751775759828092e+01 -4.222456396790967403e+01
-1.287956397494515315e+01 -4.347650145556325896e+01
4.464880969953353684e+01 -3.594729376797871190e+00
n=390,	 e=45.55318906
4.590818390435544671e+01 2.033198679676117837e-01
3.725040519859004462e+01 2.683300209391061841e+01
3.399828145711171601e+01 2.916428048969613229e+01
-3.598450905375734976e+01 2.758991747726335220e+01
-3.832009806339445390e+01 2.434387004306202584e+01
-1.667752687987845661e+01 -4.222456656987127133e+01
-1.287956841781113937e+01 -4.347648968649746593e+01
4.464881126697454050e+01 -3.594725464977310381e+00
n=400,	 e=45.55318905
4.590818949059632104e+01 2.033216957279545822e-01
3.725041079167202440e+01 2.683300390076857056e+01
3.399828430789628442e+01 2.916427870625980034e+01
-3.598450639479018776e+01 2.758990778806954935e+01
-3.832010517719264442e+01 2.434386743958832255e+01
-1.667753416462086591e+01 -4.222456864764346562e+01
-1.287957196521173486e+01 -4.347648028617864924e+01
4.464881252386253863e+01 -3.594722346037177552e+00
n=410,	 e=45.55318905
4.590819394866301906e+01 2.033231542064478370e-01
3.725041525511042551e+01 2.683300534285093519e+01
3.399828658528601011e+01 2.916427728680751130e+01
-3.598450427040482680e+01 2.758990004986871369e+01
-3.832011085792063909e+01 2.434386536053388284e+01
-1.667753998188931064e+01 -4.222457030681539436e+01
-1.287957479765641366e+01 -4.347647277820353651e+01
4.464881353103810824e+01 -3.594719858691021841e+00
n=420,	 e=45.55318905
4.590819750671258959e+01 2.033243181365554098e-01
3.725041881739447547e+01 2.683300649388895565e+01
3.399828840447656830e+01 2.916427615648252214e+01
-3.598450257327520774e+01 2.758989386999894222e+01
-3.832011539421297641e+01 2.434386370029216096e+01
-1.667754462724327880e+01 -4.222457163171142724e+01
-1.287957705925709817e+01 -4.347646678187825131e+01
4.464881433764345076e+01 -3.594717874645023237e+00
n=430,	 e=45.55318905
4.590820034665569693e+01 2.033252470859170102e-01
3.725042166068423910e+01 2.683300741267968803e+01
3.399828985756744260e+01 2.916427525600709458e+01
-3.598450121757807096e+01 2.758988893476520943e+01
-3.832011901659387831e+01 2.434386237450929968e+01
-1.667754833672897519e+01 -4.222457268967183097e+01
-1.287957886507090777e+01 -4.347646199300630343e+01
4.464881498331725851e+01 -3.594716291801296038e+00
n=440,	 e=45.55318905
4.590820261356811471e+01 2.033259885528934385e-01
3.725042393024840237e+01 2.683300814612605834e+01
3.399829101817405785e+01 2.916427453838415573e+01
-3.598450013469097541e+01 2.758988499357507962e+01
-3.832012190916070438e+01 2.434386131582158441e+01
-1.667755129886369048e+01 -4.222457353447261141e+01
-1.287958030695858369e+01 -4.347645816856076095e+01
4.464881549995579491e+01 -3.594715028850658634e+00
n=450,	 e=45.55318905
4.590820442316705652e+01 2.033265804108335961e-01
3.725042574195303757e+01 2.683300873164133904e+01
3.399829194512757624e+01 2.916427396630914615e+01
-3.598449926976108770e+01 2.758988184626724305e+01
-3.832012421893540477e+01 2.434386047042352175e+01
-1.667755366420681185e+01 -4.222457420906039260e+01
-1.287958145827407108e+01 -4.347645511438297916e+01
4.464881591321000798e+01 -3.594714021025364303e+00
n=460,	 e=45.55318905
4.590820586777405055e+01 2.033270528720146075e-01
3.725042718823549137e+01 2.683300919908111482e+01
3.399829268544176841e+01 2.916427351014426250e+01
-3.598449857895076320e+01 2.758987933296461037e+01
-3.832012606332770588e+01 2.434385979535072408e+01
-1.667755555297790693e+01 -4.222457474773023023e+01
-1.287958237757284152e+01 -4.347645267539061109e+01
4.464881624367320256e+01 -3.594713216706614922e+00
n=470,	 e=45.55318905
4.590820702104999640e+01 2.033274300394671552e-01
3.725042834284583648e+01 2.683300957226739669e+01
3.399829327667876555e+01 2.916427314632826295e+01
-3.598449802722811341e+01 2.758987732597661235e+01
-3.832012753609727440e+01 2.434385925628966163e+01
-1.667755706119332615e+01 -4.222457517786395442e+01
-1.287958311161748881e+01 -4.347645072770301766e+01
4.464881650786940526e+01 -3.594712574749012290e+00
n=480,	 e=45.55318904
4.590820794177525244e+01 2.033277311475830962e-01
3.725042926463690662e+01 2.683300987021679518e+01
3.399829374884549793e+01 2.916427285611134579e+01
-3.598449758660130726e+01 2.758987572332011595e+01
-3.832012871211470895e+01 2.434385882584038541e+01
-1.667755826551956488e+01 -4.222457552133136005e+01
-1.287958369773815193e+01 -4.347644917237428075e+01
4.464881671904206684e+01 -3.594712062340048142e+00
n=490,	 e=45.55318904
4.590820867685771844e+01 2.033279715391117237e-01
3.725043000057735298e+01 2.683301010810081877e+01
3.399829412591603273e+01 2.916427262456891611e+01
-3.598449723470956485e+01 2.758987444355200225e+01
-3.832012965116720693e+01 2.434385848212102132e+01
-1.667755922718764339e+01 -4.222457579559474539e+01
-1.287958416574813825e+01 -4.347644793038245581e+01
4.464881688780491942e+01 -3.594711653312565147e+00
n=500,	 e=45.55318904
4.590820926374264133e+01 2.033281634630992596e-01
3.725043058815185759e+01 2.683301029803422111e+01
3.399829442703736504e+01 2.916427243981537032e+01
-3.598449695369019707e+01 2.758987342162350487e+01
-3.832013040100075330e+01 2.434385820765612607e+01
-1.667755999508645459e+01 -4.222457601459709053e+01
-1.287958453945027415e+01 -4.347644693861145271e+01
4.464881702265569885e+01 -3.594711326794015172e+00
n=510,	 e=45.55318904
4.590820973231793545e+01 2.033283166973242906e-01
3.725043105728386195e+01 2.683301044968535720e+01
3.399829466750392726e+01 2.916427229237988428e+01
-3.598449672927017673e+01 2.758987260559075239e+01
-3.832013099974378179e+01 2.434385798849277194e+01
-1.667756060825961129e+01 -4.222457618947473179e+01
-1.287958483784624875e+01 -4.347644614665465923e+01
4.464881713039465438e+01 -3.594711066126789589e+00
n=520,	 e=45.55318904
4.590821010643438882e+01 2.033284390417696985e-01
3.725043143185150996e+01 2.683301057077356333e+01
3.399829485953065955e+01 2.916427217471507305e+01
-3.598449655005275361e+01 2.758987195397794423e+01
-3.832013147783771956e+01 2.434385781348858302e+01
-1.667756109788182073e+01 -4.222457632911655878e+01
-1.287958507611325487e+01 -4.347644551426089521e+01
4.464881721646631973e+01 -3.594710858025160327e+00
n=530,	 e=45.55318904
4.590821040513916529e+01 2.033285367254083764e-01
3.725043173092257121e+01 2.683301066745960028e+01
3.399829501287651112e+01 2.916427208080477129e+01
-3.598449640693658580e+01 2.758987143365460426e+01
-3.832013185959129942e+01 2.434385767374614318e+01
-1.667756148884659240e+01 -4.222457644062266979e+01
-1.287958526636817780e+01 -4.347644500928769418e+01
4.464881728521886117e+01 -3.594710691882145426e+00
n=540,	 e=45.55318904
4.590821064363539250e+01 2.033286147220394746e-01
3.725043196971900272e+01 2.683301074466077907e+01
3.399829513533080672e+01 2.916427200584642065e+01
-3.598449629264749206e+01 2.758987101817184495e+01
-3.832013216441761472e+01 2.434385756216073560e+01
-1.667756180103420149e+01 -4.222457652966284058e+01
-1.287958541828754377e+01 -4.347644460606208128e+01
4.464881734013003012e+01 -3.594710559233049274e+00
n=550,	 e=45.55318904
4.590821083405771930e+01 2.033286769996889010e-01
3.725043216038859839e+01 2.683301080630817737e+01
3.399829523311896651e+01 2.916427194601552486e+01
-3.598449620138104876e+01 2.758987068640487550e+01
-3.832013240781786578e+01 2.434385747305938708e+01
-1.667756205031781747e+01 -4.222457660076429420e+01
-1.287958553959566288e+01 -4.347644428408489858e+01
4.464881738398621991e+01 -3.594710453324163169e+00
n=560,	 e=45.55318904
4.590821098609936968e+01 2.033287267245350860e-01
3.725043231263524035e+01 2.683301085553457810e+01
3.399829531120875004e+01 2.916427189825639488e+01
-3.598449612849563550e+01 2.758987042148718771e+01
-3.832013260216615436e+01 2.434385740190990077e+01
-1.667756224937068055e+01 -4.222457665754049572e+01
-1.287958563645969079e+01 -4.347644402698701782e+01
4.464881741901107404e+01 -3.594710368765309916e+00
n=570,	 e=45.55318904
4.590821110749424605e+01 2.033287664278865259e-01
3.725043243420135752e+01 2.683301089484322333e+01
3.399829537356818321e+01 2.916427186013151385e+01
-3.598449607029252206e+01 2.758987020994760186e+01
-3.832013275734932733e+01 2.434385734509739052e+01
-1.667756240831482728e+01 -4.222457670287980136e+01
-1.287958571380724138e+01 -4.347644382169729482e+01
4.464881744697988353e+01 -3.594710301250245266e+00
n=580,	 e=45.55318904
4.590821120442193859e+01 2.033287981323031179e-01
3.725043253127222442e+01 2.683301092623180395e+01
3.399829542336912880e+01 2.916427182970003429e+01
-3.598449602381052159e+01 2.758987004103169838e+01
-3.832013288125725126e+01 2.434385729973207901e+01
-1.667756253523445764e+01 -4.222457673908579068e+01
-1.287958577557010287e+01 -4.347644365777359354e+01
4.464881746931124695e+01 -3.594710247342429277e+00
n=590,	 e=45.55318904
4.590821128181112698e+01 2.033288234460983446e-01
3.725043260878327089e+01 2.683301095130010694e+01
3.399829546313792150e+01 2.916427180540764397e+01
-3.598449598669169802e+01 2.758986990615185775e+01
-3.832013298019457181e+01 2.434385726350789980e+01
-1.667756263658058913e+01 -4.222457676799734827e+01
-1.287958582488887416e+01 -4.347644352688515568e+01
4.464881748714203269e+01 -3.594710204298456446e+00
n=600,	 e=45.55318904
4.590821134359999434e+01 2.033288436592625426e-01
3.725043267067800912e+01 2.683301097131787216e+01
3.399829549489676594e+01 2.916427178601409054e+01
-3.598449595704707349e+01 2.758986979844992149e+01
-3.832013305919370794e+01 2.434385723457886286e+01
-1.667756271750643293e+01 -4.222457679108742923e+01
-1.287958586427035002e+01 -4.347644342237170889e+01
4.464881750137640637e+01 -3.594710169929144605e+00
n=610,	 e=45.55318904
4.590821139293446862e+01 2.033288598010168646e-01
3.725043272010307760e+01 2.683301098730543899e+01
3.399829552025894941e+01 2.916427177053491704e+01
-3.598449593337385011e+01 2.758986971244938147e+01
-3.832013312226922608e+01 2.434385721148053960e+01
-1.667756278212674204e+01 -4.222457680952842907e+01
-1.287958589571968204e+01 -4.347644333892301205e+01
4.464881751273770050e+01 -3.594710142485137538e+00
n=620,	 e=45.55318904
4.590821143232205515e+01 2.033288726902618138e-01
3.725043275957060018e+01 2.683301100007495776e+01
3.399829554051517277e+01 2.916427175817822359e+01
-3.598449591446588158e+01 2.758986964377649187e+01
-3.832013317262958196e+01 2.434385719303485018e+01
-1.667756283372635551e+01 -4.222457682425471148e+01
-1.287958592083132814e+01 -4.347644327229073014e+01
4.464881752180998120e+01 -3.594710120571995127e+00
n=630,	 e=45.55318904
4.590821146377003714e+01 2.033288829821177923e-01
3.725043279108928118e+01 2.683301101027408819e+01
3.399829555669501246e+01 2.916427174831660096e+01
-3.598449589936357995e+01 2.758986958893929042e+01
-3.832013321284019014e+01 2.434385717830458873e+01
-1.667756287493072875e+01 -4.222457683601732015e+01
-1.287958594088462050e+01 -4.347644321908699538e+01
4.464881752904799583e+01 -3.594710103073810004e+00
n=640,	 e=45.55318904
4.590821148887678049e+01 2.033288912020311534e-01
3.725043281625890756e+01 2.683301101842046066e+01
3.399829556961736898e+01 2.916427174044662962e+01
-3.598449588729955906e+01 2.758986954515138379e+01
-3.832013324494243989e+01 2.434385716653942211e+01
-1.667756290783525230e+01 -4.222457684541240042e+01
-1.287958595689954322e+01 -4.347644317660606106e+01
4.464881753482513460e+01 -3.594710089100627393e+00
n=650,	 e=45.55318904
4.590821150891913049e+01 2.033288977663799402e-01
3.725043283636023261e+01 2.683301102493009793e+01
3.399829557993878382e+01 2.916427173416898455e+01
-3.598449587766559432e+01 2.758986951018557576e+01
-3.832013327057342167e+01 2.434385715714675769e+01
-1.667756293411147794e+01 -4.222457685291779228e+01
-1.287958596969073355e+01 -4.347644314269071941e+01
4.464881753943129894e+01 -3.594710077942259829e+00
n=660,	 e=45.55318904
4.590821152491920287e+01 2.033289030098297812e-01
3.725043285241395097e+01 2.683301103013020494e+01
3.399829558818505859e+01 2.916427172915823718e+01
-3.598449586996679272e+01 2.758986948226444369e+01
-3.832013329103484978e+01 2.434385714964413694e+01
