n=10,	 e=51.26088962
4.670266802844734855e+01 -3.287729069225230560e+00
n=180,	 e=45.02034225
4.865145680688254259e+01 2.084126211851570487e-01
4.657741943535682339e+01 1.405530804327214156e+01
4.369078782450308296e+01 1.682538637789541980e+01
-3.992702118182129567e+01 2.482513371313485351e+01
-4.267577002679855980e+01 2.192010973982258548e+01
-3.438046011332599505e+01 -3.346186667207335574e+01
-3.090118794369496058e+01 -3.543403544505126490e+01
4.670312264296518379e+01 -3.285864131394750309e+00
n=190,	 e=45.01975026
4.865383865533939201e+01 2.087892561988225759e-01
4.657980710658456047e+01 1.405564580392678664e+01
4.369158031782496465e+01 1.682411834962352515e+01
-3.992659887788007467e+01 2.482149457888615274e+01
-4.267860918172209495e+01 2.191958303193994340e+01
-3.438332899222214678e+01 -3.346219493385051180e+01
-3.090185041656902953e+01 -3.543043228417504054e+01
4.670350883277320975e+01 -3.284419555761587617e+00
n=200,	 e=45.01937893
4.865570867906821917e+01 2.090842069705398931e-01
4.658168148186859270e+01 1.405591170259094014e+01
4.369221861510424532e+01 1.682314059309285170e+01
-3.992625742372296571e+01 2.481859744278748536e+01
-4.268086012481794000e+01 2.191916499166092791e+01
-3.438560363442715584e+01 -3.346245475187531326e+01
-3.090237279023868311e+01 -3.542756224685570032e+01
4.670383264134683543e+01 -3.283297691587757861e+00
n=210,	 e=45.01914595
4.865717871134517480e+01 2.093155441077194368e-01
4.658315478118516495e+01 1.405612122815761467e+01
4.369273147053390716e+01 1.682238436535251225e+01
-3.992598219080661437e+01 2.481629263112684924e+01
-4.268264471433261065e+01 2.191883325856766618e+01
-3.438740710181176041e+01 -3.346266045073727469e+01
-3.090278493160718298e+01 -3.542527794183742174e+01
4.670410141972885754e+01 -3.282424387946440092e+00
n=220,	 e=45.01899974
4.865833557299492185e+01 2.094972325757230858e-01
4.658431410682090501e+01 1.405628646648161606e+01
4.369314269652625882e+01 1.682179784427938074e+01
-3.992576090478699058e+01 2.481446012447944582e+01
-4.268405954794707213e+01 2.191857005650023638e+01
-3.438883696111180654e+01 -3.346282333691890187e+01
-3.090311026994514165e+01 -3.542346102052847812e+01
4.670432275174439951e+01 -3.281743120075874209e+00
n=230,	 e=45.01890798
4.865924684468883044e+01 2.096400967264545334e-01
4.658522724509104052e+01 1.405641686895940978e+01
4.369347186493796897e+01 1.682134179287580622e+01
-3.992558337382028100e+01 2.481300386386903511e+01
-4.268518121023183198e+01 2.191836125837904348e+01
-3.438997057508100852e+01 -3.346295234211859793e+01
-3.090336720536741311e+01 -3.542201665340934369e+01
4.670450385413089123e+01 -3.281210638489579168e+00
n=240,	 e=45.01885037
4.865996525293201813e+01 2.097525491038197132e-01
4.658594707338834695e+01 1.405651984077857009e+01
4.369373496567923354e+01 1.682098637731571245e+01
-3.992544120375711003e+01 2.481184708751610657e+01
-4.268607042441315969e+01 2.191819564052858738e+01
-3.439086929053463848e+01 -3.346305452674657488e+01
-3.090357020283122935e+01 -3.542086898800798167e+01
4.670465127394847116e+01 -3.280793733695865022e+00
n=250,	 e=45.01881421
4.866053201893262070e+01 2.098411435124287461e-01
4.658651492412516149e+01 1.405660119330897118e+01
4.369394499866977100e+01 1.682070882181286464e+01
-3.992532752551333175e+01 2.481092853410073218e+01
-4.268677533974026517e+01 2.191806428844844135e+01
-3.439158175555346020e+01 -3.346313547495108764e+01
-3.090373064389326530e+01 -3.541995743890326764e+01
4.670477076744239753e+01 -3.280466820540825168e+00
n=260,	 e=45.01879151
4.866097942676756105e+01 2.099109966181282039e-01
4.658696316372427049e+01 1.405666549346954497e+01
4.369411249075013615e+01 1.682049167249780197e+01
-3.992523674714212945e+01 2.481019936600416287e+01
-4.268733413583048275e+01 2.191796012351434086e+01
-3.439214654821047645e+01 -3.346319960515083380e+01
-3.090385749113246661e+01 -3.541923367333660622e+01
4.670486728559735923e+01 -3.280210126827779682e+00
n=270,	 e=45.01877725
4.866133280060129351e+01 2.099661106644324648e-01
4.658731717760885971e+01 1.405671633447810365e+01
4.369424593797787537e+01 1.682032150615740562e+01
-3.992516433566861878e+01 2.480962068535480824e+01
-4.268777708679982652e+01 2.191787752619904239e+01
-3.439259426050395518e+01 -3.346325041456255178e+01
-3.090395780733474496e+01 -3.541865917236529526e+01
4.670494501870307147e+01 -3.280008329143434764e+00
n=280,	 e=45.0187683
4.866161203225392029e+01 2.100096214458988808e-01
4.658759690340736626e+01 1.405675654633648008e+01
4.369435217849939335e+01 1.682018796534344318e+01
-3.992510662938861543e+01 2.480916153485407705e+01
-4.268812819766031907e+01 2.191781203624034191e+01
-3.439294915080698445e+01 -3.346329067198014684e+01
-3.090403716179836735e+01 -3.541820326441347788e+01
4.670500747013703347e+01 -3.279849521044314820e+00
n=290,	 e=45.01876268
4.866183276511851119e+01 2.100439895176648697e-01
4.658781801891449703e+01 1.405678835988560849e+01
4.369443670335555652e+01 1.682008303394298565e+01
-3.992506067900442446e+01 2.480879729275341816e+01
-4.268840650193160968e+01 2.191776011416694558e+01
-3.439323045437792814e+01 -3.346332256996690546e+01
-3.090409994866918098e+01 -3.541784154414722252e+01
4.670505754128930676e+01 -3.279724429369691663e+00
n=300,	 e=45.01875915
4.866200731426136628e+01 2.100711481069975906e-01
4.658799286517541560e+01 1.405681353498672337e+01
4.369450391327006145e+01 1.682000049077459636e+01
-3.992502411479456015e+01 2.480850838698726335e+01
-4.268862709065074057e+01 2.191771895167592987e+01
-3.439345342278923567e+01 -3.346334784504841764e+01
-3.090414963671805637e+01 -3.541755460412412049e+01
4.670509761699355522e+01 -3.279625816578865205e+00
n=310,	 e=45.01875694
4.866214538330066119e+01 2.100926178481822004e-01
4.658813116548535760e+01 1.405683346083151974e+01
4.369455732933779046e+01 1.681993549561654078e+01
-3.992499503661284876e+01 2.480827926675087980e+01
-4.268880192850295430e+01 2.191768632093941704e+01
-3.439363014838971822e+01 -3.346336787274304925e+01
-3.090418896547519623e+01 -3.541732701926109428e+01
4.670512964566098901e+01 -3.279548023202142559e+00
n=320,	 e=45.01875555
4.866225462413115821e+01 2.101095960309527222e-01
4.658824058673153701e+01 1.405684923463227420e+01
4.369459976491042852e+01 1.681988427420400711e+01
-3.992497192347328649e+01 2.480809758114636310e+01
-4.268894050108633564e+01 2.191766045485183412e+01
-3.439377021824545011e+01 -3.346338374271817884e+01
-3.090422009944562021e+01 -3.541714653505317756e+01
4.670515521134112191e+01 -3.279486616317938363e+00
n=330,	 e=45.01875467
4.866234107481570703e+01 2.101230261743498307e-01
4.658832717843998950e+01 1.405686172339323292e+01
4.369463346518187308e+01 1.681984387755513666e+01
-3.992495355967526649e+01 2.480795352400929943e+01
-4.268905032825300339e+01 2.191763995192234660e+01
-3.439388123282779475e+01 -3.346339631826084826e+01
-3.090424474942190258e+01 -3.541700341949139386e+01
4.670517559666200214e+01 -3.279438118533656521e+00
n=340,	 e=45.01875412
4.866240950275180666e+01 2.101336523743583540e-01
4.658839571679940406e+01 1.405687161249112904e+01
4.369466022011123840e+01 1.681981199740541655e+01
-3.992493897473429598e+01 2.480783931181191093e+01
-4.268913737124512409e+01 2.191762370075198163e+01
-3.439396921739277957e+01 -3.346340628334873202e+01
-3.090426426803369608e+01 -3.541688994628218268e+01
4.670519183672452357e+01 -3.279399798438110913e+00
n=350,	 e=45.01875378
4.866246367396410477e+01 2.101420618387717931e-01
4.658844997461442716e+01 1.405687944391161892e+01
4.369468145549418381e+01 1.681978682413039650e+01
-3.992492739473753005e+01 2.480774876795718598e+01
-4.268920635554314913e+01 2.191761082006026840e+01
-3.439403894825450436e+01 -3.346341417991348521e+01
-3.090427972504003762e+01 -3.541679998314330646e+01
4.670520476454447589e+01 -3.279369508076953821e+00
n=360,	 e=45.01875356
4.866250656474807812e+01 2.101487182276338406e-01
4.658849293340764319e+01 1.405688564637522830e+01
4.369469830621134321e+01 1.681976693705245651e+01
-3.992491820309019346e+01 2.480767699203224907e+01
-4.268926102690882374e+01 2.191760061110907287e+01
-3.439409421150938329e+01 -3.346342043736201788e+01
-3.090429196669697021e+01 -3.541672866406459264e+01
4.670521504894259124e+01 -3.279345556603611378e+00
n=370,	 e=45.01875343
4.866254052815339293e+01 2.101539878338960221e-01
4.658852695028627267e+01 1.405689055909648033e+01
4.369471167501259146e+01 1.681975121947019858e+01
-3.992491090891810046e+01 2.480762009680451996e+01
-4.268930435440181270e+01 2.191759251991771151e+01
-3.439413800823555789e+01 -3.346342539595335097e+01
-3.090430166260078337e+01 -3.541667212858138214e+01
4.670522322586988651e+01 -3.279326611823995208e+00
n=380,	 e=45.01875334
4.866256742509857958e+01 2.101581601490113693e-01
4.658855388932223462e+01 1.405689445052517073e+01
4.369472227961465904e+01 1.681973879266998750e+01
-3.992490512168102867e+01 2.480757499920881770e+01
-4.268933869136594694e+01 2.191758610731712764e+01
-3.439417271717201174e+01 -3.346342932529866232e+01
-3.090430934267673635e+01 -3.541662731450779233e+01
4.670522972408276985e+01 -3.279311623300146472e+00
n=390,	 e=45.01875329
4.866258872771769717e+01 2.101614640522953825e-01
4.658857522510451332e+01 1.405689753315372315e+01
4.369473069035101531e+01 1.681972896455406641e+01
-3.992490053085119683e+01 2.480753925429245754e+01
-4.268936590305619916e+01 2.191758102516305229e+01
-3.439420022371795937e+01 -3.346343243903861264e+01
-3.090431542637668016e+01 -3.541659179320448914e+01
4.670523488610689355e+01 -3.279299762204569646e+00
n=400,	 e=45.01875325
4.866260560085532205e+01 2.101640805545099966e-01
4.658859212439224251e+01 1.405689997520526191e+01
4.369473736026868238e+01 1.681972118956665696e+01
-3.992489688963544125e+01 2.480751092335841435e+01
-4.268938746783240390e+01 2.191757699748708177e+01
-3.439422202221227565e+01 -3.346343490647386432e+01
-3.090432024576565695e+01 -3.541656363874645308e+01
4.670523898526673179e+01 -3.279290374183537971e+00
n=410,	 e=45.01875323
4.866261896641010054e+01 2.101661528545301916e-01
4.658860551057869515e+01 1.405690190987279919e+01
4.369474264911828953e+01 1.681971503735440621e+01
-3.992489400197334959e+01 2.480748846927537699e+01
-4.268940455738805895e+01 2.191757380554721379e+01
-3.439423929701956695e+01 -3.346343686175382004e+01
-3.090432406375762397e+01 -3.541654132401605182e+01
4.670524223942641129e+01 -3.279282942367659714e+00
n=420,	 e=45.01875322
4.866262955412647528e+01 2.101677942643823960e-01
4.658861611458710428e+01 1.405690344263320668e+01
4.369474684248010732e+01 1.681971016822495102e+01
-3.992489171216724486e+01 2.480747067339931533e+01
-4.268941810034141326e+01 2.191757127595965216e+01
-3.439425298680338017e+01 -3.346343841118491014e+01
-3.090432708854089228e+01 -3.541652363823389749e+01
4.670524482211467898e+01 -3.279277058297535241e+00
n=430,	 e=45.01875321
4.866263794173857349e+01 2.101690944616652901e-01
4.658862451507139468e+01 1.405690465701504621e+01
4.369475016700589975e+01 1.681970631390932880e+01
-3.992488989661075749e+01 2.480745656965714119e+01
-4.268942883264989518e+01 2.191756927129939214e+01
-3.439426383548774879e+01 -3.346343963901014718e+01
-3.090432948498695609e+01 -3.541650962150329462e+01
4.670524687143368681e+01 -3.279272399069505184e+00
n=440,	 e=45.01875321
4.866264458669771642e+01 2.101701244327956186e-01
4.658863117020479905e+01 1.405690561917588610e+01
4.369475280254113869e+01 1.681970326244660185e+01
-3.992488845719321233e+01 2.480744539222767031e+01
-4.268943733757494385e+01 2.191756768265408795e+01
-3.439427243264906053e+01 -3.346344061198111319e+01
-3.090433138367580668e+01 -3.541649851287347417e+01
4.670524849722410465e+01 -3.279268709327655351e+00
n=450,	 e=45.0187532
4.866264985125244635e+01 2.101709403813485089e-01
4.658863644280464911e+01 1.405690638151931893e+01
4.369475489175321314e+01 1.681970084628688511e+01
-3.992488731606754726e+01 2.480743653408607230e+01
-4.268944407735303059e+01 2.191756642370025787e+01
-3.439427924553417881e+01 -3.346344138299664905e+01
-3.090433288802907086e+01 -3.541648970914197037e+01
4.670524978680772676e+01 -3.279265787078541550e+00
n=460,	 e=45.0187532
4.866265402228723502e+01 2.101715868036417023e-01
4.658864062020838759e+01 1.405690698555347495e+01
4.369475654780990936e+01 1.681969893294806440e+01
-3.992488641147090078e+01 2.480742951407270169e+01
-4.268944941830730500e+01 2.191756542602080771e+01
-3.439428464443072642e+01 -3.346344199397735508e+01
-3.090433407997268134e+01 -3.541648273217143128e+01
4.670525080956869601e+01 -3.279263472496588783e+00
n=470,	 e=45.0187532
4.866265732703045188e+01 2.101720989393974504e-01
4.658864392999041826e+01 1.405690746416120618e+01
4.369475786046236720e+01 1.681969741764498139e+01
-3.992488569441419344e+01 2.480742395082257445e+01
-4.268945365074385734e+01 2.191756463540310307e+01
-3.439428892278858996e+01 -3.346344247813861728e+01
-3.090433502440157199e+01 -3.541647720298642810e+01
4.670525162061777280e+01 -3.279261639095953029e+00
n=480,	 e=45.0187532
4.866265994545830864e+01 2.101725046966027854e-01
4.658864655241045938e+01 1.405690784339278565e+01
4.369475890088209979e+01 1.681969621747293075e+01
-3.992488512604246154e+01 2.480741954207827149e+01
-4.268945700472647786e+01 2.191756400887067713e+01
-3.439429231316734104e+01 -3.346344286180639926e+01
-3.090433577272528609e+01 -3.541647282120217710e+01
4.670525226371408678e+01 -3.279260186764004992e+00
n=490,	 e=45.0187532
4.866266202014546849e+01 2.101728261830843880e-01
4.658864863025882386e+01 1.405690814388557186e+01
4.369475972550254284e+01 1.681969526683105443e+01
-3.992488467553875608e+01 2.480741604828244107e+01
-4.268945966256977442e+01 2.191756351237361145e+01
-3.439429499985902794e+01 -3.346344316583726197e+01
-3.090433636567248854e+01 -3.541646934874636088e+01
4.670525277359216432e+01 -3.279259036234373426e+00
n=500,	 e=45.0187532
4.866266366403092292e+01 2.101730809048389104e-01
4.658865027664894143e+01 1.405690838199128478e+01
4.369476037906763821e+01 1.681969451379253400e+01
-3.992488431847070984e+01 2.480741327957237985e+01
-4.268946176875621745e+01 2.191756311892371656e+01
-3.439429712891144675e+01 -3.346344340676269269e+01
-3.090433683550928023e+01 -3.541646659693151378e+01
4.670525317781822139e+01 -3.279258124753700265e+00
n=510,	 e=45.0187532
4.866266496658621321e+01 2.101732827313052832e-01
4.658865158119197503e+01 1.405690857066453958e+01
4.369476089705052146e+01 1.681969391725069585e+01
-3.992488403546857256e+01 2.480741108548284757e+01
-4.268946343778230812e+01 2.191756280713756411e+01
-3.439429881606419315e+01 -3.346344359767977039e+01
-3.090433720780098881e+01 -3.541646441621823271e+01
4.670525349826382921e+01 -3.279257402627337115e+00
n=520,	 e=45.0187532
4.866266599869685905e+01 2.101734426478294726e-01
4.658865261488038101e+01 1.405690872016699444e+01
4.369476130756878973e+01 1.681969344466055105e+01
-3.992488381117041030e+01 2.480740934676203580e+01
-4.268946476038328797e+01 2.191756256006302550e+01
-3.439430015303128130e+01 -3.346344374896987972e+01
-3.090433750280127967e+01 -3.541646268809331843e+01
4.670525375227866505e+01 -3.279256830501874553e+00
n=530,	 e=45.0187532
4.866266681652344772e+01 2.101735693585599918e-01
4.658865343395930125e+01 1.405690883863329788e+01
4.369476163291287918e+01 1.681969307025497784e+01
-3.992488363340533652e+01 2.480740796890847122e+01
-4.268946580846288441e+01 2.191756236427332993e+01
-3.439430121249839090e+01 -3.346344386885719757e+01
-3.090433773655847105e+01 -3.541646131863083724e+01
4.670525395362594168e+01 -3.279256377204736950e+00
n=540,	 e=45.0187532
4.866266746455945480e+01 2.101736697628668049e-01
4.658865408299077870e+01 1.405690893250700668e+01
4.369476189075221129e+01 1.681969277362221504e+01
-3.992488349252098345e+01 2.480740687702917313e+01
-4.268946663899596672e+01 2.191756220911921815e+01
-3.439430205206211610e+01 -3.346344396385988773e+01
-3.090433792178879102e+01 -3.541646023339930593e+01
4.670525411321604281e+01 -3.279256018048116950e+00
n=550,	 e=45.0187532
4.866266797806058975e+01 2.101737493194944795e-01
4.658865459728132663e+01 1.405690900689301515e+01
4.369476209509051756e+01 1.681969253860381031e+01
-3.992488338086516109e+01 2.480740601177534899e+01
-4.268946729713823629e+01 2.191756208616939006e+01
-3.439430271736061684e+01 -3.346344403914324062e+01
-3.090433806856524868e+01 -3.541645937341159822e+01
4.670525423970764223e+01 -3.279255733476102108e+00
n=560,	 e=45.0187532
4.866266838495828750e+01 2.101738123606220754e-01
4.658865500480856525e+01 1.405690906583857469e+01
4.369476225702825190e+01 1.681969235239613880e+01
-3.992488329237551881e+01 2.480740532610764859e+01
-4.268946781867084894e+01 2.191756198873834904e+01
-3.439430324457082122e+01 -3.346344409880140347e+01
-3.090433818487434436e+01 -3.541645869191435736e+01
4.670525433996138531e+01 -3.279255507995308072e+00
n=570,	 e=45.0187532
4.866266870738559902e+01 2.101738623135524786e-01
4.658865532773929630e+01 1.405690911254787778e+01
4.369476238536406498e+01 1.681969220485868988e+01
-3.992488322224559028e+01 2.480740478275597383e+01
-4.268946823194836782e+01 2.191756191153219646e+01
-3.439430366235033887e+01 -3.346344414607622753e+01
-3.090433827703884262e+01 -3.541645815186663526e+01
4.670525441941647671e+01 -3.279255329331464353e+00
n=580,	 e=45.0187532
4.866266896287978483e+01 2.101739018943352966e-01
4.658865558363600456e+01 1.405690914956075943e+01
4.369476248707157851e+01 1.681969208795806736e+01
-3.992488316666366899e+01 2.480740435217951045e+01
-4.268946855944135166e+01 2.191756185034913784e+01
-3.439430399341344469e+01 -3.346344418353881167e+01
-3.090433835007197771e+01 -3.541645772391129299e+01
4.670525448238875299e+01 -3.279255187765412138e+00
n=590,	 e=45.0187532
4.866266916533550813e+01 2.101739332580466468e-01
4.658865578641395899e+01 1.405690917889231883e+01
4.369476256767490696e+01 1.681969199533171633e+01
-3.992488312261563266e+01 2.480740401097475711e+01
-4.268946881895351453e+01 2.191756180186632008e+01
-3.439430425576209416e+01 -3.346344421322805829e+01
-3.090433840794568354e+01 -3.541645738478231920e+01
4.670525453229414836e+01 -3.279255075592026003e+00
n=600,	 e=45.0187532
4.866266932576547077e+01 2.101739581114101807e-01
4.658865594710291447e+01 1.405690920213275064e+01
4.369476263155205942e+01 1.681969192193904661e+01
-3.992488308770268901e+01 2.480740374059121933e+01
-4.268946902459659043e+01 2.191756176344727436e+01
-3.439430446365439309e+01 -3.346344423675441249e+01
-3.090433845380446698e+01 -3.541645711604574842e+01
4.670525457184267282e+01 -3.279254986705967490e+00
n=610,	 e=45.0187532
4.866266945289442702e+01 2.101739778069439957e-01
4.658865607443650703e+01 1.405690922055143943e+01
4.369476268217652404e+01 1.681969186378503167e+01
-3.992488306003301801e+01 2.480740352633025481e+01
-4.268946918755132458e+01 2.191756173300229449e+01
-3.439430462839578695e+01 -3.346344425539507483e+01
-3.090433849014517520e+01 -3.541645690308500605e+01
4.670525460318584976e+01 -3.279254916272703824e+00
n=620,	 e=45.0187532
4.866266955363098390e+01 2.101739934104621954e-01
4.658865617534323889e+01 1.405690923514492141e+01
4.369476272229632485e+01 1.681969181770242727e+01
-3.992488303810169015e+01 2.480740335654109430e+01
-4.268946931667925071e+01 2.191756170887830280e+01
-3.439430475894160111e+01 -3.346344427017002943e+01
-3.090433851894205119e+01 -3.541645673432996944e+01
4.670525462802471850e+01 -3.279254860462409660e+00
n=630,	 e=45.0187532
4.866266963345804442e+01 2.101740057760371483e-01
4.658865625530601307e+01 1.405690924671078079e+01
4.369476275409389388e+01 1.681969178119012298e+01
-3.992488302072067796e+01 2.480740322199343240e+01
-4.268946941899982050e+01 2.191756168975937413e+01
-3.439430486239193385e+01 -3.346344428187757103e+01
-3.090433854176219697e+01 -3.541645660060113698e+01
4.670525464771037605e+01 -3.279254816239646431e+00
n=640,	 e=45.0187532
4.866266969671595888e+01 2.101740155744211969e-01
4.658865631867477219e+01 1.405690925587536100e+01
4.369476277929513941e+01 1.681969175225717805e+01
-3.992488300694211745e+01 2.480740311537471854e+01
-4.268946950007942576e+01 2.191756167461060301e+01
-3.439430494436824404e+01 -3.346344429115470120e+01
-3.090433855984408851e+01 -3.541645649463320922e+01
4.670525466330686015e+01 -3.279254781196384805e+00
n=650,	 e=45.0187532
4.866266974684162250e+01 2.101740233385213930e-01
4.658865636889067474e+01 1.405690926313710776e+01
4.369476279926856677e+01 1.681969172933080614e+01
-3.992488299601993873e+01 2.480740303088656873e+01
-4.268946956432485251e+01 2.191756166260704930e+01
-3.439430500933060841e+01 -3.346344429850768165e+01
-3.090433857417502495e+01 -3.541645641065728967e+01
4.670525467566859845e+01 -3.279254753426593894e+00
n=660,	 e=45.0187532
4.866266978656351938e+01 2.101740294904001216e-01
4.658865640868611280e+01 1.405690926889250392e+01
4.369476281510059579e+01 1.681969171116649164e+01
-3.992488298736154917e+01 2.480740296393567945e+01
-4.268946961523303685e+01 2.191756165309501370e+01
