n=10,	 e=51.97873361
3.882588568538901086e+01 2.675551643739992258e+01
3.615152006936233420e+01 2.973763069233954681e+01
-1.892241643649489991e+00 4.754315229576129553e+01
-5.621614042974027114e+00 4.609723945817406587e+01
-3.426235569904858380e+01 -3.286680723966026818e+01
-3.137336202114842010e+01 -3.562972832828311454e+01
4.621988087340250217e+01 -3.460170613408512619e+00
n=140,	 e=49.73670773
4.777655645951313801e+01 2.250595523395984010e-01
3.883494482776684720e+01 2.676321928731978872e+01
3.616069162830902428e+01 2.974527236675563913e+01
-1.889012232920967538e+00 4.753780065427265100e+01
-5.617101716981357740e+00 4.608866961746257829e+01
-3.426832055050465442e+01 -3.287162035239239088e+01
-3.137889712699266553e+01 -3.563412038676705862e+01
4.621063737197091825e+01 -3.455413518570282339e+00
n=150,	 e=49.73013459
4.777082742548416405e+01 2.279376654847419803e-01
3.884410087063373851e+01 2.677100919404017887e+01
3.617004431981746393e+01 2.975312322132439746e+01
-1.885902925407640485e+00 4.753208665571521152e+01
-5.613027340112054731e+00 4.608053437366030636e+01
-3.427403962369827184e+01 -3.287623128837663700e+01
-3.138428556400445402e+01 -3.563840508828537423e+01
4.620178149745727580e+01 -3.451187513144144514e+00
n=160,	 e=49.72364432
4.776475486712975993e+01 2.307125696223230049e-01
3.885331533344613320e+01 2.677885049310161847e+01
3.617951138531813626e+01 2.976110805215719424e+01
-1.882877158445856569e+00 4.752612930979240247e+01
-5.609258869943255732e+00 4.607271128522128123e+01
-3.427957764454401968e+01 -3.288069594952366259e+01
-3.138956816481777068e+01 -3.564261609277689757e+01
4.619319891203632267e+01 -3.447332447173158787e+00
n=170,	 e=49.71721646
4.775844761871490363e+01 2.334146563828869980e-01
3.886256071222094022e+01 2.678671825172044763e+01
3.618904663585900039e+01 2.976917527708296163e+01
-1.879909807348929096e+00 4.752001095551094778e+01
-5.605704156138887839e+00 4.606511419362802684e+01
-3.428498068529759735e+01 -3.288505361896665846e+01
-3.139477280930276137e+01 -3.564677554204966015e+01
4.618481115147881155e+01 -3.443736952886142344e+00
n=180,	 e=49.71084095
4.775198150666171415e+01 2.360650848213865505e-01
3.887181746595929610e+01 2.679459507082035330e+01
3.619861812416465341e+01 2.977728947967279893e+01
-1.876983625326195781e+00 4.751378850799164155e+01
-5.602298998638216787e+00 4.605768248975393675e+01
-3.429028159554552246e+01 -3.288933190612224422e+01
-3.139991856934447512e+01 -3.565089793386594152e+01
4.617656435226807332e+01 -3.440323572647411954e+00
n=190,	 e=49.70451277
4.774540945851946816e+01 2.386786027543008060e-01
3.888107179006320280e+01 2.680246883135388103e+01
3.620820376805367857e+01 2.978542632221512676e+01
-1.874086792801583190e+00 4.750750124664052265e+01
-5.598998746142761718e+00 4.605037354520255377e+01
-3.429550384193046852e+01 -3.289355021818094116e+01
-3.140501851087773488e+01 -3.565499269314347686e+01
4.616842153532191162e+01 -3.437038416423198850e+00
n=200,	 e=49.69822934
4.773876848403383377e+01 2.412654995644866185e-01
3.889031398869670397e+01 2.681033111036660799e+01
3.621778832062473441e+01 2.979356906964327933e+01
-1.871211228060948972e+00 4.750117621967761039e+01
-5.595772398453137342e+00 4.604315737879651493e+01
-3.430066422630905265e+01 -3.289772219940855535e+01
-3.141008159647580200e+01 -3.565906588402985022e+01
4.616035731616571525e+01 -3.433843974199208393e+00
n=210,	 e=49.69198925
4.773208450857688234e+01 2.438329605862271099e-01
3.889953729452643927e+01 2.681817606983797830e+01
3.622736127146643526e+01 2.980170621093365568e+01
-1.868351421830189540e+00 4.749483199868983974e+01
-5.592598473984477181e+00 4.603601290068524321e+01
-3.430577481158270814e+01 -3.290185744579806482e+01
-3.141511398139347122e+01 -3.566312135184094956e+01
4.615235427445840344e+01 -3.430714122685953438e+00
n=220,	 e=49.68579167
4.772537572646684367e+01 2.463860078172732671e-01
3.890873701836648024e+01 2.682599967826574883e+01
3.623691539223641200e+01 2.980982982933207026e+01
-1.865503633102156389e+00 4.748848128781326494e+01
-5.589462118621687736e+00 4.602892526922402539e+01
-3.431084428695403687e+01 -3.290596271033377462e+01
-3.142011989850044174e+01 -3.566716148498269234e+01
4.614440046036010301e+01 -3.427630656726230018e+00
n=230,	 e=49.67963605
4.771865493127187818e+01 2.489281540650922220e-01
3.891790993974049684e+01 2.683379916589074199e+01
3.624644572854505498e+01 2.981793448429131033e+01
-1.862665334331032430e+00 4.748213273657058409e+01
-5.586353085866363699e+00 4.602188403211925305e+01
-3.431587893635570197e+01 -3.291004274998952184e+01
-3.142510226356851533e+01 -3.567118772280540639e+01
4.613648768083061213e+01 -3.424580879734921535e+00
n=240,	 e=49.67352195
4.771193113757484383e+01 2.514618582136249891e-01
3.892705387208324908e+01 2.684157264374895036e+01
3.625594890111683810e+01 2.982601644350873116e+01
-1.859834828892465541e+00 4.747579219857876609e+01
-5.583264327513285608e+00 4.601488181990624327e+01
-3.432088332581597001e+01 -3.291410092076380778e+01
-3.143006308980684693e+01 -3.567520089332870015e+01
4.612861032152858343e+01 -3.421555929457098078e+00
n=250,	 e=49.66744902
4.770521071111887323e+01 2.539888423495226810e-01
3.893616735382005345e+01 2.684931883743472625e+01
3.626542262133091299e+01 2.983407315477806421e+01
-1.857010987583413542e+00 4.746946360456555425e+01
-5.580191011591541184e+00 4.600791342810175166e+01
-3.432586079172058646e+01 -3.291813959551907232e+01
-3.143500377195504925e+01 -3.567920143696259316e+01
4.612076453686599109e+01 -3.418549614344152499e+00
n=260,	 e=49.66141694
4.769849815740251842e+01 2.565103128244259345e-01
3.894524942965817615e+01 2.685703690114712927e+01
3.627486535542465163e+01 2.984210288236206665e+01
-1.854193067339954926e+00 4.746314956704666344e+01
-5.577129838904836490e+00 4.600097517267278846e+01
-3.433081378801415440e+01 -3.292216045728343232e+01
-3.143992528113106388e+01 -3.568318955388473768e+01
4.611294769319557929e+01 -3.415557604486143095e+00
n=270,	 e=49.65542539
4.769179667269356315e+01 2.590271144793319102e-01
3.895429949633688693e+01 2.686472628785067585e+01
3.628427609176318924e+01 2.985010445627822762e+01
-1.851380586738832879e+00 4.745685179840273094e+01
-5.574078568008452805e+00 4.599406443761487395e+01
-3.433574413340505771e+01 -3.292616470504375314e+01
-3.144482829847927619e+01 -3.568716530035981549e+01
4.610515798614416383e+01 -3.412576868821090681e+00
n=280,	 e=49.64947408
4.768510852958016955e+01 2.615398383454645703e-01
3.896331719417625550e+01 2.687238665865556086e+01
3.629365417956043416e+01 2.985807709923116349e+01
-1.848573240680457364e+00 4.745057139932129786e+01
-5.571035685562891970e+00 4.598717935739947649e+01
-3.434065318767989083e+01 -3.293015319810626096e+01
-3.144971330683798882e+01 -3.569112865102180621e+01
4.609739417776333426e+01 -3.409605283424137046e+00
n=290,	 e=49.64356273
4.767843534719880694e+01 2.640488969305407885e-01
3.897230233111871200e+01 2.688001781958859127e+01
3.630299921718210499e+01 2.986602030698599819e+01
-1.845770842073596985e+00 4.744430905728727765e+01
-5.568000177910018778e+00 4.598031859414816580e+01
-3.434554197771501549e+01 -3.293412655732330308e+01
-3.145458065360007183e+01 -3.569507953851658755e+01
4.608965541612940342e+01 -3.406641358699280087e+00
n=300,	 e=49.63769103
4.767177828094667547e+01 2.665545769005404075e-01
3.898125482970479538e+01 2.688761967749299586e+01
3.631231097479924586e+01 2.987393376553542268e+01
-1.842973282103605559e+00 4.743806518274674744e+01
-5.564971373097028717e+00 4.597348118125920990e+01
-3.435041128776025232e+01 -3.293808523607088290e+01
-3.145943059380240570e+01 -3.569901787822242767e+01
4.608194111165461493e+01 -3.403684049244532606e+00
n=310,	 e=49.6318587
4.766513815596035641e+01 2.690570760108754733e-01
3.899017469021090676e+01 2.689519220927400411e+01
3.632158934084492330e+01 2.988181729365551220e+01
-1.840180503282601965e+00 4.743184000217525664e+01
-5.561948831823414707e+00 4.596666641364186745e+01
-3.435526172430823522e+01 -3.294202957001045462e+01
-3.146426331963152379e+01 -3.570294358315823757e+01
4.607425085238547524e+01 -3.400732621194304084e+00
n=320,	 e=49.62606546
4.765851556123217136e+01 2.715565290316077629e-01
3.899906196512377221e+01 2.690273544044187659e+01
3.633083428499033118e+01 2.988967080302829160e+01
-1.837392481246075793e+00 4.742563362138469785e+01
-5.558932272355784576e+00 4.595987377064914625e+01
-3.436009376288116357e+01 -3.294595981198687440e+01
-3.146907898061403941e+01 -3.570685657256266410e+01
4.606658434611519226e+01 -3.397786559595536549e+00
n=330,	 e=49.62031103
4.765191091615606211e+01 2.740530259771332133e-01
3.900791674156019440e+01 2.691024943017452031e+01
3.634004583255352827e+01 2.989749427045063257e+01
-1.834609212545052603e+00 4.741944606834700693e+01
-5.555921518971235429e+00 4.595310286194901295e+01
-3.436490778189882178e+01 -3.294987615648989987e+01
-3.147387769739406949e+01 -3.571075677637441714e+01
4.605894138091657908e+01 -3.394845503643155293e+00
n=340,	 e=49.61459514
4.764532451771935229e+01 2.765466249627421824e-01
3.901673912920630016e+01 2.691773426088458976e+01
3.634922404682291130e+01 2.990528771847480627e+01
-1.831830706527077357e+00 4.741327732197505185e+01
-5.552916466662919603e+00 4.594635338945351322e+01
-3.436970408730421411e+01 -3.295377875683013968e+01
-3.147865957115147850e+01 -3.571464413720438102e+01
4.605132179828673600e+01 -3.391909201330034040e+00
n=350,	 e=49.60891749
4.763875657408086539e+01 2.790373612963690242e-01
3.902552925212533808e+01 2.692519003096626662e+01
3.635836901685684097e+01 2.991305120186767041e+01
-1.829056979973748387e+00 4.740712733127318046e+01
-5.549917057094212680e+00 4.593962512054196878e+01
-3.437448293056552018e+01 -3.295766773718701614e+01
-3.148342468998077592e+01 -3.571851861073387369e+01
4.604372547495360379e+01 -3.388977477643457359e+00
n=360,	 e=49.60327783
4.763220722856630829e+01 2.815252539221488881e-01
3.903428724320372112e+01 2.693261684972980063e+01
3.636748084909284273e+01 2.992078479810147584e+01
-1.826288053638242648e+00 4.740099602794509082e+01
-5.546923262277191569e+00 4.593291786919464670e+01
-3.437924452190497959e+01 -3.296154320107559244e+01
-3.148817313322969014e+01 -3.572238016521762205e+01
4.603615231060737756e+01 -3.386050212215354183e+00
n=370,	 e=49.59767587
4.762567657687655043e+01 2.840103099956023947e-01
3.904301324044305943e+01 2.694001483386336204e+01
3.637655966156521004e+01 2.992848860068471240e+01
-1.823523950019540596e+00 4.739488333456258573e+01
-5.543935073570946059e+00 4.592623148268251754e+01
-3.438398904007951273e+01 -3.296540523729772332e+01
-3.149290497443726267e+01 -3.572622878051316064e+01
4.602860221965501353e+01 -3.383127323591592184e+00
n=380,	 e=49.59211136
4.761916467950080545e+01 2.864925281702510595e-01
3.905170738452299872e+01 2.694738410498912984e+01
3.638560557992987299e+01 2.993616271444481569e+01
-1.820764691985039097e+00 4.738878916976177180e+01
-5.540952494325329880e+00 4.591956583214865617e+01
-3.438871663965596781e+01 -3.296925392414029687e+01
-3.149762028328606434e+01 -3.573006444687894856e+01
4.602107512574833947e+01 -3.380208758115891943e+00
n=390,	 e=49.58658401
4.761267157071103640e+01 2.889719009416977791e-01
3.906036981718970935e+01 2.695472478794413362e+01
3.639461873475509890e+01 2.994380725219465589e+01
-1.818010301958401076e+00 4.738271345143446212e+01
-5.537975534999176830e+00 4.591292080596004865e+01
-3.439342745646169419e+01 -3.297308933232149997e+01
-3.150231912693162073e+01 -3.573388716371848517e+01
4.601357095815389187e+01 -3.377294482057013436e+00
n=400,	 e=49.58109357
4.760619726511600192e+01 2.914484163433370689e-01
3.906900068025970540e+01 2.696203700958476546e+01
3.640359925965951504e+01 2.995142233234795626e+01
-1.815260801442426075e+00 4.737665609861573301e+01
-5.535004209956463583e+00 4.590629630495299551e+01
-3.439812161169965066e+01 -3.297691152708478768e+01
-3.150700157086465580e+01 -3.573769693834893957e+01
4.600608964940066414e+01 -3.374384476031350832e+00
n=410,	 e=49.57563977
4.759974176248051236e+01 2.939220591723965548e-01
3.907760011498248787e+01 2.696932089795366849e+01
3.641254729004592150e+01 2.995900807722784620e+01
-1.812516210804466343e+00 4.737061703251136890e+01
-5.532038535431315296e+00 4.589969223907650786e+01
-3.440279921506910910e+01 -3.298072056967894383e+01
-3.151166767948378933e+01 -3.574149378487458506e+01
4.599863113376487433e+01 -3.371478731008261231e+00
n=420,	 e=49.57022235
4.759330505128027511e+01 2.963928118912604326e-01
3.908616826168243108e+01 2.697657658170952644e+01
3.642146296224686353e+01 2.996656461185041209e+01
-1.809776549187608996e+00 4.736459617697747859e+01
-5.529078528219185884e+00 4.589310852497113302e+01
-3.440746036715805189e+01 -3.298451651840897370e+01
-3.151631751646928237e+01 -3.574527772315580165e+01
4.599119534631925887e+01 -3.368577245453327595e+00
n=430,	 e=49.56484105
4.758688711134546878e+01 2.988606552779713432e-01
3.909470525955272535e+01 2.698380418970961969e+01
3.643034641295442100e+01 2.997409206304042684e+01
-1.807041834511386558e+00 4.735859345865976167e+01
-5.526124204904498072e+00 4.588654508424695422e+01
-3.441210516128028019e+01 -3.298829942937577897e+01
-3.152095114501325313e+01 -3.574904877789673918e+01
4.598378222236783586e+01 -3.365680023277377142e+00
n=440,	 e=49.55949562
4.758048791583782844e+01 3.013255689150837746e-01
3.910321124657011183e+01 2.699100385074230601e+01
3.643919777881768596e+01 2.998159055878688761e+01
-1.804312083536081079e+00 4.735260880694163887e+01
-5.523175581403764411e+00 4.588000184223161426e+01
-3.441673368490786800e+01 -3.299206935702540733e+01
-3.152556862796249604e+01 -3.575280697786229922e+01
4.597639169710626561e+01 -3.362787072355710283e+00
n=450,	 e=49.55418579
4.757410743275841725e+01 3.037875315538172138e-01
3.911168635947107930e+01 2.699817569332416056e+01
3.644801719620011227e+01 2.998906022779217651e+01
-1.801587311927383528e+00 4.734664215376661645e+01
-5.520232672726844925e+00 4.587347872706934737e+01
-3.442134602078458272e+01 -3.299582635451640300e+01
-3.153017002791227341e+01 -3.575655235519032971e+01
4.596902370545700478e+01 -3.359898403433509539e+00
n=460,	 e=49.54891131
4.756774562607703416e+01 3.062465213769569594e-01
3.912013073376962780e+01 2.700531984556994658e+01
3.645680480100543264e+01 2.999650119910435464e+01
-1.798867534359777753e+00 4.734069343340878078e+01
-5.517295492877826391e+00 4.586697566905910861e+01
-3.442594224780802392e+01 -3.299957047401041876e+01
-3.153475540724681636e+01 -3.576028494481111153e+01
4.596167818199540989e+01 -3.357014029342821448e+00
n=470,	 e=49.54367194
4.756140245660724730e+01 3.087025162127274847e-01
3.912854450379492732e+01 2.701243643510202119e+01
3.646556072857178776e+01 3.000391360188588052e+01
-1.796152764605713603e+00 4.733476258222837174e+01
-5.514364054847561647e+00 4.586049260017495754e+01
-3.443052244171352072e+01 -3.300330176686832573e+01
-3.153932482816845706e+01 -3.576400478395708404e+01
4.595435506092984213e+01 -3.354133964420266789e+00
n=480,	 e=49.53846743
4.755507788268425173e+01 3.111554936737035426e-01
3.913692780273608207e+01 2.701952558897075463e+01
3.647428511360529058e+01 3.001129756520719738e+01
-1.793443015619806236e+00 4.732884953841705311e+01
-5.511438370632854244e+00 4.585402945370901051e+01
-3.443508667563119729e+01 -3.300702028379409825e+01
-3.154387835270118146e+01 -3.576771191174078268e+01
4.594705427614074722e+01 -3.351258224080714943e+00
n=490,	 e=49.53329752
4.754877186068889472e+01 3.136054312857736726e-01
3.914528076271602686e+01 2.702658743362575322e+01
3.648297809013845949e+01 3.001865321790924312e+01
-1.790738299620548535e+00 4.732295424177231524e+01
-5.508518451305736363e+00 4.584758616400534237e+01
-3.443963502053254899e+01 -3.301072607494992184e+01
-3.154841604269382671e+01 -3.577140636880383084e+01
4.593977576120516915e+01 -3.348386824483328805e+00
n=500,	 e=49.52816197
4.754248434545232982e+01 3.160523065773133133e-01
3.915360351481959356e+01 2.703362209488601664e+01
3.649163979150570469e+01 3.002598068850326385e+01
-1.788038628170957711e+00 4.731707663348147008e+01
-5.505604307082746729e+00 4.584116266626352143e+01
-3.444416754556581850e+01 -3.301441919002866854e+01
-3.155293795981190996e+01 -3.577508819702988063e+01
4.593251944945856735e+01 -3.345519782295309330e+00
n=510,	 e=49.52306053
4.753621529058748507e+01 3.184960971481074488e-01
3.916189618916492066e+01 2.704062969791187143e+01
3.650027035033728851e+01 3.003328010508590395e+01
-1.785344012231866007e+00 4.731121665593726533e+01
-5.502695947392787446e+00 4.583475889639117185e+01
-3.444868431835548961e+01 -3.301809967831749049e+01
-3.155744416553123344e+01 -3.577875743929094909e+01
4.592528527404277838e+01 -3.342657114508220229e+00
n=520,	 e=49.51799298
4.752996464873420024e+01 3.209367807222860414e-01
3.917015891494359892e+01 2.704761036719999723e+01
3.650886989854724618e+01 3.004055159527348096e+01
-1.782654462225514269e+00 4.730537425256593309e+01
-5.499793380961678579e+00 4.582837479088389188e+01
-3.445318540523463469e+01 -3.302176758874222884e+01
-3.156193472113113430e+01 -3.578241413924775571e+01
4.591807316796072769e+01 -3.339798838302984851e+00
n=530,	 e=49.51295905
4.752373237177629761e+01 3.233743351874038829e-01
3.917839182045975122e+01 2.705456422657703186e+01
3.651743856734404403e+01 3.004779528616290563e+01
-1.779969988084934673e+00 4.729954936769112095e+01
-5.496896615869356850e+00 4.582201028674460730e+01
-3.445767087141580021e+01 -3.302542296990045401e+01
-3.156640968768027378e+01 -3.578605834117634998e+01
4.591088306411728581e+01 -3.336944970931936094e+00
n=540,	 e=49.50795852
4.751751841099612506e+01 3.258087386313888167e-01
3.918659503317586257e+01 2.706149139918536051e+01
3.652597648722596091e+01 3.005501130428869416e+01
-1.777290599293741113e+00 4.729374194640137574e+01
-5.494005659619864090e+00 4.581566532141606984e+01
-3.446214078115869484e+01 -3.302906587008953210e+01
-3.157086912603237394e+01 -3.578969008982991085e+01
4.590371489536900640e+01 -3.334095529648117395e+00
n=550,	 e=49.50299116
4.751132271720813804e+01 3.282399693642132910e-01
3.919476867973516221e+01 2.706839200749377383e+01
3.653448378799139107e+01 3.006219977560094136e+01
-1.774616304922722154e+00 4.728795193445457556e+01
-5.491120519190019422e+00 4.580933983272330323e+01
-3.446659519788742898e+01 -3.303269633732580957e+01
-3.157531309681804643e+01 -3.579330943032115186e+01
4.589656859455823223e+01 -3.331250531637070633e+00
n=560,	 e=49.49805671
4.750514524086832324e+01 3.306680059409869976e-01
3.920291288599928237e+01 2.707526617329284946e+01
3.654296059874239688e+01 3.006936082544471489e+01
-1.771947113665012896e+00 4.728217927818449340e+01
-5.488241201086617949e+00 4.580303375884233930e+01
-3.447103418428999078e+01 -3.303631441935988988e+01
-3.157974166043626596e+01 -3.579691640802142416e+01
4.588944409454684603e+01 -3.328409993966032321e+00
n=570,	 e=49.49315497
4.749898593215448983e+01 3.330928271701281140e-01
3.921102777707206144e+01 2.708211401769033344e+01
3.655140704789785389e+01 3.007649457854229169e+01
-1.769283033849950559e+00 4.727642392442583485e+01
-5.485367711370233934e+00 4.579674703825509852e+01
-3.447545780240848501e+01 -3.303992016369013385e+01
-3.158415487705010705e+01 -3.580051106848539888e+01
4.588234132824717904e+01 -3.325573933551959183e+00
n=580,	 e=49.48828568
4.749284474103838960e+01 3.355144121307715999e-01
3.921911347731943920e+01 2.708893566112606166e+01
3.655982326319167441e+01 3.008360115898569731e+01
-1.766624073487128133e+00 4.727068582045313150e+01
-5.482500055715972209e+00 4.579047960973446862e+01
-3.447986611370201615e+01 -3.304351361757544936e+01
-3.158855280658319131e+01 -3.580409345737859184e+01
4.587526022864403785e+01 -3.322742367128487917e+00
n=590,	 e=49.48344863
4.748672161734611308e+01 3.379327401816509813e-01
3.922717011038615453e+01 2.709573122336414386e+01
3.656820937167884722e+01 3.009068069022356084e+01
-1.763970240263907474e+00 4.726496491392780541e+01
-5.479638239427679025e+00 4.578423141232476468e+01
-3.448425917909962379e+01 -3.304709482803244924e+01
-3.159293550871258205e+01 -3.580766362042940187e+01
4.586820072881069166e+01 -3.319915311215381859e+00
n=600,	 e=49.47864358
4.748061651079574830e+01 3.403477909635852505e-01
3.923519779922132500e+01 2.710250082350362177e+01
3.657656549975320104e+01 3.009773329505827277e+01
-1.761321541576683192e+00 4.725926115285162865e+01
-5.476782267470271748e+00 4.577800238531472843e+01
-3.448863705905854715e+01 -3.305066384185889916e+01
-3.159730304287127112e+01 -3.581122160338185978e+01
4.586116276193480701e+01 -3.317092782112136096e+00
n=610,	 e=49.47387031
4.747452937104605297e+01 3.427595444055184792e-01
3.924319666608342061e+01 2.710924457997669279e+01
3.658489177314314134e+01 3.010475909564598496e+01
-1.758677984535501171e+00 4.725357448553723572e+01
-5.473932144490344598e+00 4.577179246823397563e+01
-3.449299981359087042e+01 -3.305422070562519110e+01
-3.160165546824036298e+01 -3.581476745195548261e+01
4.585414626132697435e+01 -3.314274795880213897e+00
n=620,	 e=49.4691286
4.746846014772025768e+01 3.451679807252303611e-01
3.925116683256193539e+01 2.711596261055155210e+01
3.659318831691840046e+01 3.011175821348133397e+01
-1.756039575985730128e+00 4.724790486056939898e+01
-5.471087874842103460e+00 4.576560160084020623e+01
-3.449734750230295788e+01 -3.305776546568535679e+01
-3.160599284375014051e+01 -3.581830121181649673e+01
4.584715116043456362e+01 -3.311461368333454391e+00
n=630,	 e=49.46441823
4.746240879043164540e+01 3.475730804385732675e-01
3.925910841958022957e+01 2.712265503234660358e+01
3.660145525550069578e+01 3.011873076941271776e+01
-1.753406322509482695e+00 4.724225222678264657e+01
-5.468249462597313482e+00 4.575942972310925683e+01
-3.450168018441179640e+01 -3.306129816817742295e+01
-3.161031522807686756e+01 -3.582182292855474515e+01
4.584017739285167181e+01 -3.308652515025993335e+00
n=640,	 e=49.45973897
4.745637524881019687e+01 3.499748243491693778e-01
3.926702154740831929e+01 2.712932196182086741e+01
3.660969271266550606e+01 3.012567688362844009e+01
-1.750778230445865891e+00 4.723661653324278831e+01
-5.465416911563773184e+00 4.575327677522799519e+01
-3.450599791878407530e+01 -3.306481885903264839e+01
-3.161462267964598638e+01 -3.582533264765633163e+01
4.583322489233226804e+01 -3.305848251251552572e+00
n=650,	 e=49.4550906
4.745035947251289343e+01 3.523731935604899057e-01
3.927490633567815337e+01 2.713596351478748048e+01
3.661790081154882159e+01 3.013259667567660571e+01
-1.748155305883165145e+00 4.723099772922559936e+01
-5.462590225295972601e+00 4.574714269758685958e+01
-3.451030076393512047e+01 -3.306832758397055017e+01
-3.161891525662430169e+01 -3.582883041449722583e+01
4.582629359278806191e+01 -3.303048592038821507e+00
n=660,	 e=49.45047291
4.744436141124361228e+01 3.547681694641311445e-01
3.928276290338361321e+01 2.714257980641405155e+01
3.662607967465140746e+01 3.013949026443954082e+01
-1.745537554681936943e+00 4.722539576420722796e+01
-5.459769407106817241e+00 4.574102743078021405e+01
