n=10,	 e=48.58665236
4.561297736942650971e+01 -3.340647096949622252e+00
n=150,	 e=44.91834676
4.730128948416277268e+01 2.885890324407101026e-01
3.835554846576795995e+01 2.682293168577233899e+01
3.511499344134906408e+01 2.917146788070757069e+01
-3.488408558571912721e+01 2.971169425618772308e+01
-3.770590926315933444e+01 2.687577578007733337e+01
-3.680531796921118826e+01 -2.911765690272321905e+01
-3.354669500542483718e+01 -3.143508196437550239e+01
4.561109055329249173e+01 -3.335871348261016500e+00
n=160,	 e=44.91658745
4.730456081042800776e+01 2.900459280883880275e-01
3.835983874912221125e+01 2.682459226918178530e+01
3.511738127755167937e+01 2.917049658819839308e+01
-3.488185737229976979e+01 2.970590455440945377e+01
-3.770713849749953539e+01 2.687350185449723483e+01
-3.681209401794336600e+01 -2.911974119665533323e+01
-3.354901032141845008e+01 -3.143087815254139983e+01
4.560923349313144826e+01 -3.332073425352579221e+00
n=170,	 e=44.91537233
4.730672324077273316e+01 2.912542078554722913e-01
3.836354476136283864e+01 2.682621386184140277e+01
3.511964410619585664e+01 2.917012053596086574e+01
-3.487972505687253744e+01 2.970110115628042635e+01
-3.770776943911948109e+01 2.687151441820951447e+01
-3.681774599450118046e+01 -2.912158637450726673e+01
-3.355114071746568527e+01 -3.142774019955061604e+01
4.560738322071126305e+01 -3.329029186269536034e+00
n=180,	 e=44.91449569
4.730802418803845200e+01 2.922692750036746112e-01
3.836679581611986833e+01 2.682780401355304178e+01
3.512180348215255066e+01 2.917019911071716720e+01
-3.487767300560258121e+01 2.969708775422848746e+01
-3.770792396573597927e+01 2.686975348682160813e+01
-3.682251114048521856e+01 -2.912324331722505377e+01
-3.355312829276924447e+01 -3.142545483739687384e+01
4.560552703937683106e+01 -3.326567065883560659e+00
n=190,	 e=44.91382988
4.730865487464581776e+01 2.931338514223100766e-01
3.836969165910330304e+01 2.682936855613386484e+01
3.512387767334973177e+01 2.917062575850839679e+01
-3.487568766466304027e+01 2.969370592870664538e+01
-3.770769961192144848e+01 2.686817162487955102e+01
-3.682657636485525643e+01 -2.912475197601583687e+01
-3.355500512168794103e+01 -3.142384986077735576e+01
4.560365867713438348e+01 -3.324555463047961901e+00
n=200,	 e=44.91329565
4.730876345347288492e+01 2.938809814217777650e-01
3.837230948785359175e+01 2.683091205022089554e+01
3.512588195710672068e+01 2.917131944794460097e+01
-3.487375751227767040e+01 2.969082825208343124e+01
-3.770717435294479714e+01 2.686673136329773115e+01
-3.683008896602760274e+01 -2.912614371016100989e+01
-3.355679572000246935e+01 -3.142278675447463243e+01
4.560177577393896087e+01 -3.322893210525307950e+00
n=210,	 e=44.91284375
4.730846495447321587e+01 2.945362909287028153e-01
3.837470921922940903e+01 2.683243809364443422e+01
3.512782898161250245e+01 2.917221834926491297e+01
-3.487187289253235889e+01 2.968835250434363715e+01
-3.770641046294991128e+01 2.686540312967473199e+01
-3.683316505530061136e+01 -2.912744313206690805e+01
-3.355851888106441550e+01 -3.142215444858449658e+01
4.559987825766194902e+01 -3.321502367399655320e+00
n=220,	 e=44.91244358
4.730784885905469395e+01 2.951196975985213022e-01
3.837693747021800306e+01 2.683394954163129142e+01
3.512972913654979124e+01 2.917327513467325062e+01
-3.487002579939997560e+01 2.968619687421448461e+01
-3.770545762554939273e+01 2.686416359750182892e+01
-3.683589617898863366e+01 -2.912866955972003069e+01
-3.356018905018024157e+01 -3.142186410684699993e+01
4.559796730943995868e+01 -3.320322759250890599e+00
n=230,	 e=44.91207611
4.730698489090973879e+01 2.956467123759396465e-01
3.837903058482522312e+01 2.683544866890942870e+01
3.513159090321318700e+01 2.917445346966549735e+01
-3.486820964961254532e+01 2.968429601140688234e+01
-3.770435543983951021e+01 2.686299437414227498e+01
-3.683835452779308639e+01 -2.912983815803006138e+01
-3.356181735807579969e+01 -3.142184482478447549e+01
4.559604471752928845e+01 -3.319307833894328930e+00
n=240,	 e=44.91172948
4.730592745890260886e+01 2.961294347329599397e-01
3.838101694767123462e+01 2.683693729210391865e+01
3.513342117009957377e+01 2.917572538288770900e+01
-3.486641906519644607e+01 2.968259780074181364e+01
-3.770313543716633120e+01 2.686188096082766208e+01
-3.684059703709304756e+01 -2.913096083460043673e+01
-3.356341240112092805e+01 -3.142204010849723161e+01
4.559411248507176850e+01 -3.318421508414825638e+00
n=250,	 e=44.91139633
4.730471907644689367e+01 2.965773167240102204e-01
3.838291876035801664e+01 2.683841686400109694e+01
3.513522550885023321e+01 2.917706928668271260e+01
-3.486464967589498798e+01 2.968106074034889375e+01
-3.770182270215969567e+01 2.686081192988247324e+01
-3.684266861579710906e+01 -2.913204694218155311e+01
-3.356498083253191567e+01 -3.142240501120830132e+01
4.559217260191142174e+01 -3.317635764467047998e+00
n=260,	 e=44.91107207
4.730339300051168294e+01 2.969977515927966216e-01
3.838475341064719970e+01 2.683988854722793604e+01
3.513700841051589663e+01 2.917846848160299444e+01
-3.486289794556825683e+01 2.967965182025150384e+01
-3.770043717393414084e+01 2.685977827472207480e+01
-3.684460469002029015e+01 -2.913310382933499199e+01
-3.356652781180221723e+01 -3.142290381664792065e+01
4.559022692084030126e+01 -3.316928809637433417e+00
n=270,	 e=44.91075385
4.730197527346310693e+01 2.973965285956823301e-01
3.838653453124477011e+01 2.684135327247143010e+01
3.513877348478617790e+01 2.917991002236566445e+01
-3.486116102304593056e+01 2.967834481211245290e+01
-3.769899468912087315e+01 2.685877289689344138e+01
-3.684643320759508356e+01 -2.913413727200367731e+01
-3.356805734743380754e+01 -3.142350817261798923e+01
4.558827709889913393e+01 -3.316283668042527388e+00
n=280,	 e=44.91043988
4.730048630635818796e+01 2.977781853441983095e-01
3.838827282094191418e+01 2.684281178478075702e+01
3.514052362602458146e+01 2.918138385480664354e+01
-3.485943661611607780e+01 2.967711889465068609e+01
-3.769750781681054974e+01 2.685779020154399177e+01
-3.684817621815862765e+01 -2.913515181176396851e+01
-3.356957255905923887e+01 -3.142419559229259463e+01
4.558632457802959692e+01 -3.315687097298429364e+00
n=290,	 e=44.91012905
4.729894210914726926e+01 2.981462813934840916e-01
3.838997668296412513e+01 2.684426468057518633e+01
3.514226115040964515e+01 2.918288215691906728e+01
-3.485772288636021443e+01 2.967595755170176730e+01
-3.769598652603357181e+01 2.685682577854208830e+01
-3.684985111894373233e+01 -2.913615102100127530e+01
-3.357107587843890428e+01 -3.142494825408575210e+01
4.558437058847746215e+01 -3.315128754277540502e+00
n=300,	 e=44.90982068
4.729735524822165615e+01 2.985036111066805553e-01
3.839165272229676162e+01 2.684571243727975087e+01
3.514398790836909114e+01 2.918439883405743629e+01
-3.485601836220063632e+01 2.967484769077007556e+01
-3.769443871871616381e+01 2.685587615122237537e+01
-3.685147163714009366e+01 -2.913713771083155990e+01
-3.357256920399839828e+01 -3.142575204277611434e+01
4.558241616440499655e+01 -3.314600551066588352e+00
n=310,	 e=44.90951432
4.729573559290022189e+01 2.988523695407239167e-01
3.839330613380764845e+01 2.684715543710853325e+01
3.514570537626186564e+01 2.918592913116673415e+01
-3.485432186757685002e+01 2.967377893924581755e+01
-3.769287065469683995e+01 2.685493857843034959e+01
-3.685304860468998811e+01 -2.913811409420393517e+01
-3.357405401992507166e+01 -3.142659578484823513e+01
4.558046216516496685e+01 -3.314096156689296357e+00
n=320,	 e=44.90920971
4.729409089822117807e+01 2.991942819566149048e-01
3.839494100564989054e+01 2.684859398615375170e+01
3.514741473072613331e+01 2.918746933404219490e+01
-3.485263246379013680e+01 2.967274308339352373e+01
-3.769128729030783376e+01 2.685401089856924273e+01
-3.685459056937705213e+01 -2.913908191388859592e+01
-3.357553148812931454e+01 -3.142747063965372334e+01
4.557850929826538078e+01 -3.313610610824088809e+00
n=330,	 e=44.90890667
4.729242726049411516e+01 2.995307050220206158e-01
3.839656055671672874e+01 2.685002832967486341e+01
3.514911690875673145e+01 2.918901653861252399e+01
-3.485094940230077754e+01 2.967173362174005646e+01
-3.768969254784132517e+01 2.685309140675748552e+01
-3.685610427689719870e+01 -2.914004254294898288e+01
-3.357700251944697811e+01 -3.142836961527904194e+01
4.557655814178959730e+01 -3.313140023833198278e+00
n=340,	 e=44.90860509
4.729074947378497740e+01 2.998627060204470673e-01
3.839816732271030020e+01 2.685145866438704587e+01
3.515081265610378836e+01 2.919056847236310048e+01
-3.484927208661276410e+01 2.967074540994108744e+01
-3.768808952979015459e+01 2.685217875805953724e+01
-3.685759505112368117e+01 -2.914099706364613240e+01
-3.357846782883397907e+01 -3.142928718401327970e+01
4.557460916503936943e+01 -3.312681343371048470e+00
n=350,	 e=44.90830491
4.728906130917605566e+01 3.001911248922781716e-01
3.839976330209493227e+01 2.685288514827983164e+01
3.515250256611347623e+01 2.919212335580181517e+01
-3.484760004155277358e+01 2.966977437870202650e+01
-3.768648068904554549e+01 2.685127189124074221e+01
-3.685906709413340820e+01 -2.914194632943353014e+01
-3.357992797824115883e+01 -3.143021897718709923e+01
4.557266274688212349e+01 -3.312232172557078691e+00
n=360,	 e=44.90800609
4.728736573368065166e+01 3.005166228831499531e-01
3.840135007066150052e+01 2.685430790848814553e+01
3.515418711083734848e+01 2.919367979480083264e+01
-3.484593288863067784e+01 2.966881730988529497e+01
-3.768486796402243755e+01 2.685036996869129666e+01
-3.686052372288446577e+01 -2.914289101368115809e+01
-3.358138340998065985e+01 -3.143116154323080380e+01
4.557071919164580009e+01 -3.311790628096701994e+00
n=370,	 e=44.90770858
4.728566508204307439e+01 3.008397207100430570e-01
3.840292887153045598e+01 2.685572704757492346e+01
3.515586666592655973e+01 2.919523669676924627e+01
-3.484427032628254750e+01 2.966787165897056511e+01
-3.768325288584521360e+01 2.684947232910268156e+01
-3.686196755596380115e+01 -2.914383164798760362e+01
-3.358283447272077638e+01 -3.143211215595001207e+01
4.556877874263160066e+01 -3.311355229451915072e+00
n=380,	 e=44.90741236
4.728396119159041433e+01 3.011608285344622438e-01
3.840450068589772314e+01 2.685714264855784705e+01
3.515754153046311359e+01 2.919679320531476563e+01
-3.484261211409837955e+01 2.966693541433923187e+01
-3.768163666331795270e+01 2.684857845014960276e+01
-3.686340066092500933e+01 -2.914476865231097946e+01
-3.358428144175951502e+01 -3.143306866269617572e+01
4.556684159348089480e+01 -3.310924812156505581e+00
n=390,	 e=44.90711743
4.728225550820537393e+01 3.014802695115990083e-01
3.840606628866770933e+01 2.685855477891183085e+01
3.515921194279146533e+01 2.919834864920649764e+01
-3.484095806022275355e+01 2.966600698580588968e+01
-3.768002025027038115e+01 2.684768791910585151e+01
-3.686482467053099299e+01 -2.914570235867511627e+01
-3.358572453487396103e+01 -3.143402936419888150e+01
4.556490789757534543e+01 -3.310498459937904592e+00
n=400,	 e=44.90682378
4.728054916960791587e+01 3.017982982974829476e-01
3.840762629224511926e+01 2.685996349375651704e+01
3.516087809309299672e+01 2.919990250248614316e+01
-3.483930801131770494e+01 2.966508511638597767e+01
-3.767840439888481541e+01 2.684680040966817671e+01
-3.686624087448751652e+01 -2.914663302983019122e+01
-3.358716392471178835e+01 -3.143499291948457497e+01
4.556297777581628594e+01 -3.310075451549405301e+00
n=410,	 e=44.90653138
4.727884307085380300e+01 3.021151156090682299e-01
3.840918118097673783e+01 2.686136883840321588e+01
3.516254013338193118e+01 2.920145435323715688e+01
-3.483766184460215953e+01 2.966416881246115267e+01
-3.767678970192194043e+01 2.684591566368681015e+01
-3.686765029179635178e+01 -2.914756087394319906e+01
-3.358859974848341778e+01 -3.143595827067733595e+01
4.556105132296276139e+01 -3.309655219050646302e+00
n=420,	 e=44.90624024
4.727713791586493386e+01 3.024308796749850536e-01
3.841073133829771535e+01 2.686277085038101831e+01
3.516419818545595177e+01 2.920300387914456408e+01
-3.483601946148760220e+01 2.966325728854240751e+01
-3.767517662612484486e+01 2.684503347675459395e+01
-3.686905372787367696e+01 -2.914848605616061405e+01
-3.359003211556198210e+01 -3.143692458353817543e+01
4.555912861280747705e+01 -3.309237315077526276e+00
n=430,	 e=44.90595035
4.727543425799316168e+01 3.027457152594323908e-01
3.841227706809332432e+01 2.686416956103160913e+01
3.516585234719267561e+01 2.920455082830568827e+01
-3.483438078255098702e+01 2.966234992358128508e+01
-3.767356553865014490e+01 2.684415368687169234e+01
-3.687045181959422280e+01 -2.914940870771683734e+01
-3.359146111344087160e+01 -3.143789120047648922e+01
4.555720970234626321e+01 -3.308821387131215097e+00
n=440,	 e=44.9056617
4.727373253193503189e+01 3.030597207466443344e-01
3.841381861153917754e+01 2.686556499679605992e+01
3.516750269753944025e+01 2.920609500418511928e+01
-3.483274574354219766e+01 2.966144622642719852e+01
-3.767195672797037531e+01 2.684327616546895001e+01
-3.687184507085073903e+01 -2.915032893311813922e+01
-3.359288681241088170e+01 -3.143885760340430480e+01
4.555529463516452182e+01 -3.308407157382752928e+00
n=450,	 e=44.90537429
4.727203307888144224e+01 3.033729737364141421e-01
3.841535616035960032e+01 2.686695718022664181e+01
3.516914930047564525e+01 2.920763625380549300e+01
-3.483111429221253985e+01 2.966054580854472178e+01
-3.767035042040902937e+01 2.684240081036463721e+01
-3.687323388060231366e+01 -2.915124681579325028e+01
-3.359430926922483707e+01 -3.143982338438944524e+01
4.555338344414510487e+01 -3.307994406787446273e+00
n=460,	 e=44.9050881
4.727033616632721902e+01 3.036855354526566408e-01
3.841688986729037225e+01 2.686834613079151524e+01
3.517079220814127183e+01 2.920917445846496108e+01
-3.482948638581398626e+01 2.965964836242588021e+01
-3.766874679319074204e+01 2.684152754018384712e+01
-3.687461856499854207e+01 -2.915216242254384582e+01
-3.359572852998452674e+01 -3.144078822247655935e+01
4.555147615365536495e+01 -3.307582962594592502e+00
n=470,	 e=44.90480314
4.726864200366717483e+01 3.039974542026855353e-01
3.841841985431675965e+01 2.686973186551244197e+01
3.517243146331525594e+01 2.921070952642854834e+01
-3.482786198910219611e+01 2.965875364455915175e+01
-3.766714598476689702e+01 2.684065628997409192e+01
-3.687599937486029944e+01 -2.915307580707096946e+01
-3.359714463240271698e+01 -3.144175186538709355e+01
4.554957278128052423e+01 -3.307172688519252723e+00
n=480,	 e=44.9045194
4.726695075449240591e+01 3.043087681117371268e-01
3.841994621916787622e+01 2.687111439946465197e+01
3.517406710137800729e+01 2.921224138720295471e+01
-3.482624107277758441e+01 2.965786146195970829e+01
-3.766554810297905220e+01 2.683978700773572257e+01
-3.687737650944686152e+01 -2.915398701272376769e+01
-3.359855760759407417e+01 -3.144271411504304936e+01
4.554767333921775929e+01 -3.306763477005862484e+00
n=490,	 e=44.90423687
4.726526254628173973e+01 3.046195072784017022e-01
3.842146904044360411e+01 2.687249374618718178e+01
3.517569915186572160e+01 2.921376998701288485e+01
-3.482462361222908243e+01 2.965697166153543307e+01
-3.766395323149787799e+01 2.683891965169202365e+01
-3.687875012733005065e+01 -2.915489607470643563e+01
-3.359996748146178902e+01 -3.144367481616419369e+01
4.554577783540383251e+01 -3.306355243144564859e+00
n=500,	 e=44.90395555
4.726357747804113529e+01 3.049296954806366422e-01
3.842298838164301600e+01 2.687386991799800029e+01
3.517732763968576393e+01 2.921529528526325592e+01
-3.482300958655891776e+01 2.965608412169150299e+01
-3.766236143491526178e+01 2.683805418812916344e+01
-3.688012035497901309e+01 -2.915580302177534833e+01
-3.360137427580851011e+01 -3.144463384724167909e+01
4.554388627437591452e+01 -3.305947919859415052e+00
n=510,	 e=44.90367544
4.726189562632908547e+01 3.052393514987969958e-01
3.842450429436679116e+01 2.687524292623843536e+01
3.517895258609544129e+01 2.921681725172082977e+01
-3.482139897780705695e+01 2.965519874570386705e+01
-3.766077276275354535e+01 2.683719058970261528e+01
-3.688148729352813859e+01 -2.915670787761680316e+01
-3.360277800920214020e+01 -3.144559111342480051e+01
4.554199865799669311e+01 -3.305541454144635516e+00
n=520,	 e=44.90339652
4.726021704999309492e+01 3.055484901864233827e-01
3.842601682081335213e+01 2.687661278147852073e+01
3.518057400946441504e+01 2.921833586432041230e+01
-3.481979177033303330e+01 2.965431545647188827e+01
-3.765918725265728284e+01 2.683632883409103442e+01
-3.688285102411039418e+01 -2.915761066190039941e+01
-3.360417869766293109e+01 -3.144654654089989165e+01
4.554011498599971475e+01 -3.305135804074296857e+00
n=530,	 e=44.9031188
4.725854179392631949e+01 3.058571232866555967e-01
3.842752599576731853e+01 2.687797949367260486e+01
3.518219192587724109e+01 2.921985110743965564e+01
-3.481818795032425129e+01 2.965343419239257727e+01
-3.765760493288369304e+01 2.683546890293648346e+01
-3.688421161209073773e+01 -2.915851139113240009e+01
-3.360557635519496955e+01 -3.144750007245476198e+01
4.553823525644377668e+01 -3.304730936472448199e+00
n=540,	 e=44.90284226
4.725686989201027899e+01 3.061652601033402199e-01
3.842903184815950368e+01 2.687934307228263009e+01
3.518380634961334152e+01 2.922136297051669729e+01
-3.481658750543005709e+01 2.965255490409813532e+01
-3.765602582429502121e+01 2.683461078101522901e+01
-3.688556911037014174e+01 -2.915941007932257634e+01
-3.360697099421179246e+01 -3.144845166398176062e+01
4.553635946605931650e+01 -3.304326825046166149e+00
n=550,	 e=44.9025669
4.725520136944756899e+01 3.064729080101344927e-01
3.843053440229970619e+01 2.688070352638222715e+01
3.518541729352181591e+01 2.922287144698292494e+01
-3.481499042444092851e+01 2.965167755186744714e+01
-3.765444994190752226e+01 2.683375445556912098e+01
-3.688692356202810174e+01 -2.916030673850503518e+01
-3.360836262587638146e+01 -3.144940128170133065e+01
4.553448761053653726e+01 -3.303923448943863583e+00
n=560,	 e=44.90229273
4.725353624459506108e+01 3.067800728597789295e-01
3.843203367885050881e+01 2.688206086472563783e+01
3.518702476931844814e+01 2.922437653340677244e+01
-3.481339669706500928e+01 2.965080210361346857e+01
-3.765287729614201595e+01 2.683289991579613343e+01
-3.688827500237717061e+01 -2.916120137915282129e+01
-3.360975126035127403e+01 -3.145034889999840644e+01
4.553261968473359644e+01 -3.303520791593552275e+00
n=570,	 e=44.90201972
4.725187453041696273e+01 3.070867593056179068e-01
3.843352969559182242e+01 2.688341509581663757e+01
3.518862878782835679e+01 2.922587822883362563e+01
-3.481180631372240697e+01 2.964992853325466271e+01
-3.765130789377672471e+01 2.683204715243505234e+01
-3.688962346060893083e+01 -2.916209401050512184e+01
-3.361113690701954226e+01 -3.145129449968371560e+01
4.553075568286667618e+01 -3.303118839802585249e+00
n=580,	 e=44.90174789
4.725021623561955408e+01 3.073929710559739625e-01
3.843502246802768951e+01 2.688476622795329973e+01
3.519022935915901229e+01 2.922737653425220472e+01
-3.481021926541018985e+01 2.964905681947155003e+01
-3.764974173872958119e+01 2.683119615744075759e+01
-3.689096896107439250e+01 -2.916298464082732522e+01
-3.361251957463969120e+01 -3.145223806664836630e+01
4.552889559863894675e+01 -3.302717583044982419e+00
n=590,	 e=44.90147721
4.724856136556174846e+01 3.076987110787841040e-01
3.843651200986128202e+01 2.688611426926991754e+01
3.519182649285726683e+01 2.922887145217854155e+01
-3.480863554358052880e+01 2.964818694468103999e+01
-3.764817883266147902e+01 2.683034692372949337e+01
-3.689231152431214866e+01 -2.916387327761281512e+01
-3.361389927147604340e+01 -3.145317959078062486e+01
4.552703942535922721e+01 -3.302317012896193837e+00
n=600,	 e=44.90120769
4.724690992295071368e+01 3.080039817476163400e-01
3.843799833337077843e+01 2.688745922776329422e+01
3.519342019802339649e+01 2.923036298633552477e+01
-3.480705514004548462e+01 2.964731889427295286e+01
-3.764661917545908665e+01 2.682949944498275840e+01
-3.689365116783956466e+01 -2.916475992774248738e+01
-3.361527600539928073e+01 -3.145411906512605427e+01
4.552518715601765820e+01 -3.301917122587589404e+00
n=610,	 e=44.90093933
4.724526190842771456e+01 3.083087849791597002e-01
3.843948144971418657e+01 2.688880111132151995e+01
3.519501048338926097e+01 2.923185114137827512e+01
-3.480547804690524316e+01 2.964645265596733381e+01
-3.764506276560077680e+01 2.682865371547535460e+01
-3.689498790679581930e+01 -2.916564459761229244e+01
-3.361664978397099901e+01 -3.145505648521391961e+01
4.552333878336776962e+01 -3.301517906656871837e+00
n=620,	 e=44.90067211
4.724361732098449096e+01 3.086131223266606050e-01
3.844096136915316464e+01 2.689013992773960382e+01
3.519659735741493733e+01 2.923333592271260173e+01
-3.480390425649091668e+01 2.964558821933057331e+01
-3.764350960047139694e+01 2.682780972996809510e+01
-3.689632175443040296e+01 -2.916652729323484294e+01
-3.361802061449913026e+01 -3.145599184853884722e+01
4.552149429997160013e+01 -3.301119360669188652e+00
n=630,	 e=44.90040603
4.724197615832634511e+01 3.089169950538193099e-01
3.844243810124451244e+01 2.689147568473190830e+01
3.519818082832176032e+01 2.923481733631274793e+01
-3.480233376131302947e+01 2.964472557539242459e+01
-3.764195967658324804e+01 2.682696748359340688e+01
-3.689765272250421901e+01 -2.916740802030904689e+01
-3.361938850409478619e+01 -3.145692515414195967e+01
4.551965369824872454e+01 -3.300721481009298408e+00
n=640,	 e=44.9001411
4.724033841714392423e+01 3.092204041983834806e-01
3.844391165498476681e+01 2.689280838995559719e+01
3.519976090415236314e+01 2.923629538861054655e+01
-3.480076655404020158e+01 2.964386471633443065e+01
-3.764041298976651007e+01 2.682612697178427652e+01
-3.689898082160861748e+01 -2.916828678430004373e+01
-3.362075345970991691e+01 -3.145785640226874946e+01
4.551781697050360975e+01 -3.300324264692921616e+00
n=650,	 e=44.89987729
4.723870409332780440e+01 3.095233506279257973e-01
3.844538203891926997e+01 2.689413805100779342e+01
3.520133759279483598e+01 2.923777008638777275e+01
-3.479920262745545045e+01 2.964300563524443177e+01
-3.763886953531739010e+01 2.682528819020852495e+01
-3.690030606139241343e+01 -2.916916359047295515e+01
-3.362211548816324580e+01 -3.145878559413744213e+01
4.551598410895474700e+01 -3.299927709245237928e+00
n=660,	 e=44.89961461
4.723707318214648154e+01 3.098258350615155088e-01
3.844684926124697455e+01 2.689546467543552666e+01
3.520291090202287165e+01 2.923924143669762898e+01
-3.479764197443665097e+01 2.964214832593040327e+01
-3.763732930811998045e+01 2.682445113472439857e+01
