n=10,	 e=50.23523605
3.991915986891528689e+01 2.710710530574906230e+01
3.646212725538083532e+01 2.911978879234333917e+01
-4.548520950531800366e+01 1.066530783661906412e+01
-4.747882249393610010e+01 7.197795325624841922e+00
-3.498079453548719897e+01 -3.289970907305126957e+01
-3.137006589925498190e+01 -3.462039918996232757e+01
4.655013173165436768e+01 -3.245621570428530500e+00
n=200,	 e=43.91830582
4.825302834504697813e+01 3.754026113035984213e-01
3.992084718924112963e+01 2.710759361811595980e+01
3.646270808666086793e+01 2.911839137475298500e+01
-4.548458849430820550e+01 1.066329867885019667e+01
-4.748060994664987078e+01 7.197178965701022335e+00
-3.498261564002682888e+01 -3.290021746763736132e+01
-3.137069643535618013e+01 -3.461839300106653639e+01
4.654981571145562924e+01 -3.244141613646690292e+00
n=210,	 e=43.91814575
4.825431804240502487e+01 3.758335997293464903e-01
3.992215336473820742e+01 2.710797173967029394e+01
3.646316028878628401e+01 2.911731285671934799e+01
-4.548410235917669553e+01 1.066173348867646098e+01
-4.748199894716902492e+01 7.196699807022412188e+00
-3.498403090184915953e+01 -3.290061237204619715e+01
-3.137118570668754103e+01 -3.461682878840520061e+01
4.654957503503255367e+01 -3.242997164988178138e+00
n=220,	 e=43.91804926
4.825531684251189546e+01 3.761672911810614028e-01
3.992316487767924116e+01 2.710826464452621920e+01
3.646351223952406428e+01 2.911648002097622268e+01
-4.548372217049466570e+01 1.066051466236191914e+01
-4.748307831387803191e+01 7.196327332392064235e+00
-3.498513074917448051e+01 -3.290091913862484319e+01
-3.137156536385546701e+01 -3.461560979641156166e+01
4.654939145377860399e+01 -3.242111850023724262e+00
n=230,	 e=43.91799108
4.825609061231575225e+01 3.764257387128815413e-01
3.992394846030245503e+01 2.710849160958594339e+01
3.646378609142493588e+01 2.911583657957153193e+01
-4.548342508622594238e+01 1.065956588666711014e+01
-4.748391705409905938e+01 7.196037808823913196e+00
-3.498598545298187190e+01 -3.290115744616274185e+01
-3.137185996990879744e+01 -3.461466024826613364e+01
4.654925121527448795e+01 -3.241426762553588414e+00
n=240,	 e=43.917956
4.825669022148453990e+01 3.766259687829169867e-01
3.992455564752782493e+01 2.710866752697788584e+01
3.646399912552239186e+01 2.911533922936784435e+01
-4.548319310966275708e+01 1.065882755152404116e+01
-4.748456879216268334e+01 7.195812779056639741e+00
-3.498664962796419076e+01 -3.290134257452437794e+01
-3.137208858468817141e+01 -3.461392086527212086e+01
4.654914393605935885e+01 -3.240896449527735701e+00
n=250,	 e=43.91793485
4.825715498481323351e+01 3.767811360383170882e-01
3.992502626585122982e+01 2.710880390967288989e+01
3.646416481483149141e+01 2.911495463336941825e+01
-4.548301208755480474e+01 1.065825313137099783e+01
-4.748507520287650863e+01 7.195637889121563546e+00
-3.498716572411340309e+01 -3.290148639067689373e+01
-3.137226599644634462e+01 -3.461334531979304074e+01
4.654906176162257481e+01 -3.240485822718376152e+00
n=260,	 e=43.9179221
4.825751530514971677e+01 3.769014098693894699e-01
3.992539111192571966e+01 2.710890966361182919e+01
3.646429365832707958e+01 2.911465710944107954e+01
-4.548287090670176980e+01 1.065780633765146490e+01
-4.748546867607961275e+01 7.195501976696418112e+00
-3.498756673734200007e+01 -3.290159811244252808e+01
-3.137240367860925971e+01 -3.461289743555056475e+01
4.654899873946555289e+01 -3.240167782892430015e+00
n=270,	 e=43.91791441
4.825779470570225982e+01 3.769946559604158143e-01
3.992567401220428280e+01 2.710899168156621286e+01
3.646439383401036594e+01 2.911442685948366815e+01
-4.548276085271977109e+01 1.065745888264341090e+01
-4.748577438571457066e+01 7.195396362035214821e+00
-3.498787831503677381e+01 -3.290168490062087869e+01
-3.137251053266766121e+01 -3.461254898314152229e+01
4.654895035036631867e+01 -3.239921391547054608e+00
n=280,	 e=43.91790977
4.825801139486672042e+01 3.770669609501446917e-01
3.992589340874546622e+01 2.710905530051134704e+01
3.646447170969003082e+01 2.911424861172187306e+01
-4.548267510021771187e+01 1.065718872628070812e+01
-4.748601189722540283e+01 7.195314296367877560e+00
-3.498812039219289005e+01 -3.290175231837076808e+01
-3.137259346476795940e+01 -3.461227794767147259e+01
4.654891315725522105e+01 -3.239730463413657890e+00
n=290,	 e=43.91790698
4.825817947247266915e+01 3.771230366897520003e-01
3.992606358153020096e+01 2.710910465432802496e+01
3.646453224210971200e+01 2.911411057884216902e+01
-4.548260830875319272e+01 1.065697870352063603e+01
-4.748619641667394120e+01 7.195250532776483965e+00
-3.498830846311698650e+01 -3.290180468779895762e+01
-3.137265783311008249e+01 -3.461206716963388885e+01
4.654888454170696122e+01 -3.239582482351227366e+00
n=300,	 e=43.91790529
4.825830986049134452e+01 3.771665320527965992e-01
3.992619559149945019e+01 2.710914294602139663e+01
3.646457928856007413e+01 2.911400365790499833e+01
-4.548255630345598632e+01 1.065681545090103555e+01
-4.748633976157213255e+01 7.195200992339655599e+00
-3.498845457004649262e+01 -3.290184536685545424e+01
-3.137270779506856400e+01 -3.461190328010999906e+01
4.654886250577057893e+01 -3.239467765875970517e+00
n=310,	 e=43.91790428
4.825841102172511654e+01 3.772002736088346797e-01
3.992629800872835233e+01 2.710917265801035470e+01
3.646461585003221728e+01 2.911392081537784904e+01
-4.548251582317048047e+01 1.065668856785048035e+01
-4.748645111558322895e+01 7.195162504413556093e+00
-3.498856807174406214e+01 -3.290187696439561194e+01
-3.137274657644631759e+01 -3.461177586750999069e+01
4.654884552264250175e+01 -3.239378820968349171e+00
n=320,	 e=43.91790366
4.825848951517728125e+01 3.772264515401240192e-01
3.992637747506095991e+01 2.710919571469402811e+01
3.646464426081534782e+01 2.911385661408148096e+01
-4.548248432220359661e+01 1.065658996197181807e+01
-4.748653761516043659e+01 7.195132604587998415e+00
-3.498865624105406624e+01 -3.290190150726141383e+01
-3.137277668034258227e+01 -3.461167682616874686e+01
4.654883242390767606e+01 -3.239309847060159786e+00
n=330,	 e=43.91790329
4.825855042546501039e+01 3.772467633329050773e-01
3.992643913912439757e+01 2.710921360819901693e+01
3.646466633626231157e+01 2.911380684903499727e+01
-4.548245981455996656e+01 1.065651333829232783e+01
-4.748660480563861341e+01 7.195109377539260720e+00
-3.498872472949664569e+01 -3.290192057008555082e+01
-3.137280004916981113e+01 -3.461159984751589036e+01
4.654882231422505612e+01 -3.239256352406826078e+00
n=340,	 e=43.91790307
4.825859769500483054e+01 3.772625248867449432e-01
3.992648699281063784e+01 2.710922749567223278e+01
3.646468348792629399e+01 2.911376826689378206e+01
-4.548244075169163381e+01 1.065645380103684658e+01
-4.748665699574180366e+01 7.195091334809630368e+00
-3.498877792845505752e+01 -3.290193537615367347e+01
-3.137281819031457530e+01 -3.461154002295522503e+01
4.654881450668100484e+01 -3.239214857805644332e+00
n=350,	 e=43.91790294
4.825863438112073567e+01 3.772747564944716192e-01
3.992652413171776971e+01 2.710923827463715341e+01
3.646469681322207634e+01 2.911373834966846275e+01
-4.548242592670943196e+01 1.065640754330995321e+01
-4.748669753318606723e+01 7.195077319750641465e+00
-3.498881924995729520e+01 -3.290194687576766341e+01
-3.137283227363575122e+01 -3.461149353404536555e+01
4.654880847365490837e+01 -3.239182667662111381e+00
n=360,	 e=43.91790286
4.825866285511445852e+01 3.772842493710009126e-01
3.992655295674838101e+01 2.710924664132902606e+01
3.646470716521589850e+01 2.911371514784790904e+01
-4.548241439938697539e+01 1.065637160539135664e+01
-4.748672901888715359e+01 7.195066433620235458e+00
-3.498885134495304072e+01 -3.290195580714767232e+01
-3.137284320707728114e+01 -3.461145741101042006e+01
4.654880380946452334e+01 -3.239157693018953399e+00
n=370,	 e=43.91790281
4.825868495644009926e+01 3.772916171875799751e-01
3.992657533027441730e+01 2.710925313590243846e+01
3.646471520696314883e+01 2.911369715160661187e+01
-4.548240543750890907e+01 1.065634368652449382e+01
-4.748675347346731002e+01 7.195057978118683195e+00
-3.498887627298025649e+01 -3.290196274374076779e+01
-3.137285169535012130e+01 -3.461142934451046926e+01
4.654880020188564771e+01 -3.239138314704529176e+00
n=380,	 e=43.91790278
4.825870211216021488e+01 3.772973359687619155e-01
3.992659269709322700e+01 2.710925817746782585e+01
3.646472145377393304e+01 2.911368319131058158e+01
-4.548239847103805999e+01 1.065632199841682848e+01
-4.748677246665079821e+01 7.195051410714631501e+00
-3.498889563402735092e+01 -3.290196813098690143e+01
-3.137285828544108313e+01 -3.461140753907578471e+01
4.654879741040098651e+01 -3.239123277431409154e+00
n=390,	 e=43.91790276
4.825871542951426107e+01 3.773017750088307753e-01
3.992660617818260960e+01 2.710926209124024311e+01
3.646472630609663668e+01 2.911367236065616382e+01
-4.548239305631083340e+01 1.065630515124925637e+01
-4.748678721783802104e+01 7.195046309919103322e+00
-3.498891067102044161e+01 -3.290197231488379259e+01
-3.137286340193107037e+01 -3.461139059893930892e+01
4.654879524959299175e+01 -3.239111607871863807e+00
n=400,	 e=43.91790275
4.825872576767239508e+01 3.773052208330789359e-01
3.992661664335736305e+01 2.710926512960802270e+01
3.646473007509995057e+01 2.911366395720969180e+01
-4.548238884812069927e+01 1.065629206498722681e+01
-4.748679867424674939e+01 7.195042348301571522e+00
-3.498892234947199853e+01 -3.290197556417966496e+01
-3.137286737440142304e+01 -3.461137743919465493e+01
4.654879357641626569e+01 -3.239102551190765400e+00
n=410,	 e=43.91790274
4.825873379337274827e+01 3.773078957742364015e-01
3.992662476759969081e+01 2.710926748843973044e+01
3.646473300255598815e+01 2.911365743645100324e+01
-4.548238557791945169e+01 1.065628190040338552e+01
-4.748680757165180211e+01 7.195039271505855538e+00
-3.498893141937302431e+01 -3.290197808761527654e+01
-3.137287045870081670e+01 -3.461136721665319271e+01
4.654879228043719053e+01 -3.239095521931808275e+00
n=420,	 e=43.91790274
4.825874002405385710e+01 3.773099723595401134e-01
3.992663107474265871e+01 2.710926931976415588e+01
3.646473527630453759e+01 2.911365237618874957e+01
-4.548238303683950079e+01 1.065627400542982173e+01
-4.748681448155478080e+01 7.195036881947073582e+00
-3.498893846327867863e+01 -3.290198004731942660e+01
-3.137287285344513066e+01 -3.461135927605347717e+01
4.654879127634800540e+01 -3.239090065942010543e+00
n=430,	 e=43.91790274
4.825874486131483110e+01 3.773115844833079269e-01
3.992663597133643805e+01 2.710927074157722316e+01
3.646473704227899759e+01 2.911364844903361515e+01
-4.548238106246108003e+01 1.065626787345880189e+01
-4.748681984785731203e+01 7.195035026154744884e+00
-3.498894393367110212e+01 -3.290198156921094608e+01
-3.137287471282071749e+01 -3.461135310822236022e+01
4.654879049822242365e+01 -3.239085830897335594e+00
n=440,	 e=43.91790274
4.825874861686508410e+01 3.773128360631254896e-01
3.992663977293270250e+01 2.710927184547393054e+01
3.646473841384681691e+01 2.911364540106782428e+01
-4.548237952849267884e+01 1.065626311090969125e+01
-4.748682401533427111e+01 7.195033584916851410e+00
-3.498894818200498236e+01 -3.290198275109106874e+01
-3.137287615653200135e+01 -3.461134831753142294e+01
4.654878989507793818e+01 -3.239082543434584682e+00
n=450,	 e=43.91790273
4.825875153266004958e+01 3.773138077573172655e-01
3.992664272446477014e+01 2.710927270255651322e+01
3.646473947907372803e+01 2.911364303532786479e+01
-4.548237833676997610e+01 1.065625941203772697e+01
-4.748682725176860941e+01 7.195032465645766706e+00
-3.498895148124596943e+01 -3.290198366891468140e+01
-3.137287727751548516e+01 -3.461134459659952256e+01
4.654878942747125592e+01 -3.239079991434013817e+00
n=460,	 e=43.91790273
4.825875379650967290e+01 3.773145621700273455e-01
3.992664501605540295e+01 2.710927336801673349e+01
3.646474030636794339e+01 2.911364119902217951e+01
-4.548237741097961617e+01 1.065625653933227568e+01
-4.748682976513725151e+01 7.195031596423907772e+00
-3.498895404340083104e+01 -3.290198438167104200e+01
-3.137287814792180995e+01 -3.461134170661715359e+01
4.654878906488456636e+01 -3.239078010298042987e+00
n=470,	 e=43.91790273
4.825875555421838925e+01 3.773151478984708707e-01
3.992664679529356420e+01 2.710927388470458155e+01
3.646474094886562511e+01 2.911363977359919986e+01
-4.548237669181117582e+01 1.065625430830269238e+01
-4.748683171696894334e+01 7.195030921395865420e+00
-3.498895603312647751e+01 -3.290198493517772249e+01
-3.137287882376803339e+01 -3.461133946207013423e+01
4.654878878368983663e+01 -3.239076472277838459e+00
n=480,	 e=43.91790273
4.825875691896037978e+01 3.773156026653616824e-01
3.992664817675498057e+01 2.710927428588482613e+01
3.646474144783722693e+01 2.911363866708058978e+01
-4.548237613317210304e+01 1.065625257564138906e+01
-4.748683323271036016e+01 7.195030397183360904e+00
-3.498895757830248243e+01 -3.290198536500911075e+01
-3.137287934854967375e+01 -3.461133771884050248e+01
4.654878856558313061e+01 -3.239075278233503941e+00
n=490,	 e=43.91790273
4.825875797860704353e+01 3.773159557606924341e-01
3.992664924938041793e+01 2.710927459738462986e+01
3.646474183534492397e+01 2.911363780808984458e+01
-4.548237569924464907e+01 1.065625123004113561e+01
-4.748683440978756920e+01 7.195029990093878780e+00
-3.498895877824282508e+01 -3.290198569879856905e+01
-3.137287975603669565e+01 -3.461133636498722410e+01
4.654878839638805488e+01 -3.239074351209353164e+00
n=500,	 e=43.91790273
4.825875880137261476e+01 3.773162299154357857e-01
3.992665008222574841e+01 2.710927483925124548e+01
3.646474213628364680e+01 2.911363714123163149e+01
-4.548237536219756549e+01 1.065625018505019739e+01
-4.748683532385987149e+01 7.195029673961327532e+00
-3.498895971007869576e+01 -3.290198595800484327e+01
-3.137288007244741550e+01 -3.461133531354981585e+01
4.654878826512459256e+01 -3.239073631481071747e+00
n=510,	 e=43.91790273
4.825875944021952790e+01 3.773164427819601929e-01
3.992665072889680289e+01 2.710927502705266434e+01
3.646474236998975016e+01 2.911363662351562809e+01
-4.548237510041187903e+01 1.065624937352157531e+01
-4.748683603369270401e+01 7.195029428467027088e+00
-3.498896043370742603e+01 -3.290198615929016057e+01
-3.137288031813923794e+01 -3.461133449698834852e+01
4.654878816327582314e+01 -3.239073072681838195e+00
n=520,	 e=43.91790273
4.825875993626191729e+01 3.773166080630823149e-01
3.992665123101930646e+01 2.710927517287379729e+01
3.646474255148410748e+01 2.911363622157972131e+01
-4.548237489708112236e+01 1.065624874329894567e+01
-4.748683658491854231e+01 7.195029237824849488e+00
-3.498896099565073570e+01 -3.290198631559883324e+01
-3.137288050891818614e+01 -3.461133386284203084e+01
4.654878808424364678e+01 -3.239072638822307670e+00
n=530,	 e=43.91790273
4.825876032142873129e+01 3.773167363934952778e-01
3.992665162090519004e+01 2.710927528609984805e+01
3.646474269243063304e+01 2.911363590952072045e+01
-4.548237473915937557e+01 1.065624825388528052e+01
-4.748683701297286319e+01 7.195029089783972154e+00
-3.498896143203155162e+01 -3.290198643697900138e+01
-3.137288065706279383e+01 -3.461133337036834234e+01
4.654878802291215578e+01 -3.239072301963939804e+00
n=540,	 e=43.91790273
4.825876062050014781e+01 3.773168360378769126e-01
3.992665192364727034e+01 2.710927537401885346e+01
3.646474280188839145e+01 2.911363566723595042e+01
-4.548237461650683855e+01 1.065624787382130023e+01
-4.748683734537605261e+01 7.195028974823477697e+00
-3.498896177090316684e+01 -3.290198653123313477e+01
-3.137288077209611004e+01 -3.461133298791828850e+01
4.654878797531190315e+01 -3.239072040415285958e+00
n=550,	 e=43.91790273
4.825876085272548011e+01 3.773169134060332386e-01
3.992665215872543172e+01 2.710927544228531261e+01
3.646474288689246634e+01 2.911363547912189276e+01
-4.548237452124785563e+01 1.065624757867747974e+01
-4.748683760350194660e+01 7.195028885551945308e+00
-3.498896203405828231e+01 -3.290198660442642620e+01
-3.137288086142376642e+01 -3.461133269091277498e+01
4.654878793836979156e+01 -3.239071837339680737e+00
n=560,	 e=43.91790273
4.825876103304495501e+01 3.773169734792241048e-01
3.992665234126108942e+01 2.710927549529251124e+01
3.646474295290444445e+01 2.911363533306343854e+01
-4.548237444726607492e+01 1.065624734948197272e+01
-4.748683780394775766e+01 7.195028816231387125e+00
-3.498896223841349951e+01 -3.290198666126337912e+01
-3.137288093079050100e+01 -3.461133246026449228e+01
4.654878790969413416e+01 -3.239071679661361447e+00
n=570,	 e=43.91790273
4.825876117306102486e+01 3.773170201238678079e-01
3.992665248300129122e+01 2.710927553645069921e+01
3.646474300416946335e+01 2.911363521965904155e+01
-4.548237438980796554e+01 1.065624717149847811e+01
-4.748683795960202048e+01 7.195028762402792211e+00
-3.498896239710533251e+01 -3.290198670539831483e+01
-3.137288098465639052e+01 -3.461133228114832150e+01
4.654878788743361184e+01 -3.239071557230225107e+00
n=580,	 e=43.91790273
4.825876128178230573e+01 3.773170563412968637e-01
3.992665259306549785e+01 2.710927556840949038e+01
3.646474304398302024e+01 2.911363513160503302e+01
-4.548237434518438960e+01 1.065624703328761314e+01
-4.748683808047130839e+01 7.195028720604041084e+00
-3.498896252033859611e+01 -3.290198673966985154e+01
-3.137288102648533084e+01 -3.461133214205418085e+01
4.654878787015363883e+01 -3.239071462167063320e+00
n=590,	 e=43.91790273
4.825876136620409085e+01 3.773170844624467168e-01
3.992665267853426769e+01 2.710927559322626124e+01
3.646474307490235844e+01 2.911363506323376882e+01
-4.548237431052759661e+01 1.065624692596261980e+01
-4.748683817432860366e+01 7.195028688147505846e+00
-3.498896261603619706e+01 -3.290198676628209284e+01
-3.137288105896885781e+01 -3.461133203403704783e+01
4.654878785673937358e+01 -3.239071388355879488e+00
n=600,	 e=43.91790273
4.825876143175776889e+01 3.773171062956486299e-01
3.992665274490116190e+01 2.710927561249333806e+01
3.646474309891380017e+01 2.911363501014627886e+01
-4.548237428361003509e+01 1.065624684261915434e+01
-4.748683824720961155e+01 7.195028662947033027e+00
-3.498896269034965911e+01 -3.290198678694567036e+01
-3.137288108419276966e+01 -3.461133195015563047e+01
4.654878784632537503e+01 -3.239071331046340152e+00
n=610,	 e=43.91790273
4.825876148265792409e+01 3.773171232477772197e-01
3.992665279643689757e+01 2.710927562745346009e+01
3.646474311756277586e+01 2.911363496892414204e+01
-4.548237426270721784e+01 1.065624677790256669e+01
-4.748683830380604576e+01 7.195028643379032474e+00
-3.498896274806057960e+01 -3.290198680299072009e+01
-3.137288110378314343e+01 -3.461133188501300140e+01
4.654878783823733812e+01 -3.239071286547531070e+00
n=620,	 e=43.91790273
4.825876152218229009e+01 3.773171364066734146e-01
3.992665283645793295e+01 2.710927563906941273e+01
3.646474313204690532e+01 2.911363493691454707e+01
-4.548237424647195581e+01 1.065624672765049752e+01
-4.748683834775126655e+01 7.195028628186909359e+00
-3.498896279287550470e+01 -3.290198681544966064e+01
-3.137288111899763976e+01 -3.461133183442868244e+01
4.654878783196082992e+01 -3.239071251997030831e+00
n=630,	 e=43.91790273
4.825876155287389935e+01 3.773171466242779548e-01
3.992665286753714327e+01 2.710927564808904222e+01
3.646474314329664423e+01 2.911363491205798582e+01
-4.548237423386294864e+01 1.065624668862820101e+01
-4.748683838187607620e+01 7.195028616390825249e+00
-3.498896282767746158e+01 -3.290198682512291839e+01
-3.137288113081254437e+01 -3.461133179514803260e+01
4.654878782708586726e+01 -3.239071225169064316e+00
n=640,	 e=43.91790273
4.825876157670415267e+01 3.773171545571323282e-01
3.992665289167364051e+01 2.710927565509108561e+01
3.646474315203425931e+01 2.911363489275680294e+01
-4.548237422406911179e+01 1.065624665832852713e+01
-4.748683840837392012e+01 7.195028607233696860e+00
-3.498896285470572565e+01 -3.290198683263221824e+01
-3.137288113999062489e+01 -3.461133176464329608e+01
4.654878782329874554e+01 -3.239071204338789034e+00
n=650,	 e=43.91790273
4.825876159521066455e+01 3.773171607132745908e-01
3.992665291041640785e+01 2.710927566052602700e+01
3.646474315882463202e+01 2.911363487777003556e+01
-4.548237421646125966e+01 1.065624663479854917e+01
-4.748683842894796925e+01 7.195028600123642093e+00
-3.498896287569508701e+01 -3.290198683846605832e+01
-3.137288114711772380e+01 -3.461133174095586185e+01
4.654878782035716966e+01 -3.239071188166476656e+00
n=660,	 e=43.91790273
4.825876160958004135e+01 3.773171654909639461e-01
3.992665292497514429e+01 2.710927566474451922e+01
3.646474316409870653e+01 2.911363486613099028e+01
-4.548237421055053886e+01 1.065624661652907434e+01
-4.748683844492303052e+01 7.195028594604847783e+00
